season,school,player_name,class_year,position,gp,gs
2023,Duke,Graham Barton,Sr.,OT,9,9
2023,Duke,Matt Craycraft,So.,OL,9,1
2023,Duke,Maurice McIntyre,Sr.,OL,12,10
2023,Duke,Jake Hornibrook,Sr.,OG,12,12
2023,Duke,Jacob Monk,Sr.,OL,13,13
2023,Duke,Scott Elliott,Sr.,OL,11,6
2023,East Carolina,Richard Pearce,So.,OL,10,3
2023,East Carolina,Hampton Ergle,Jr.,OL,12,12
2023,East Carolina,Dustyn Hall,Sr.,OL,12,12
2023,East Carolina,Parker Moorer,Jr.,OL,12,12
2023,East Carolina,Owen Murphy,Sr.,OL,11,9
2023,East Carolina,Jacob Sacra,Fr.,OL,12,12
2023,Eastern Mich.,Mickey Rewolinski,Jr.,OL,10,10
2023,Eastern Mich.,Zack Conti,Sr.,OL,11,11
2023,Eastern Mich.,Broderick Roman,Jr.,OL,6,2
2023,Eastern Mich.,Carson Lee,Jr.,OL,10,6
2023,Eastern Mich.,Dimitri Douglas,Sr.,OL,12,5
2023,Eastern Mich.,Brian Dooley,Sr.,OL,13,13
2023,Eastern Mich.,Chris Mayo,Jr.,OL,10,4
2023,Eastern Mich.,Alex Howie,Sr.,OL,13,13
2023,Eastern Mich.,Dan Sunderman,Sr.,OL,9,1
2023,FIU,Naeer Jackson,Fr.,OL,12,12
2023,FIU,Wyatt Lawson,So.,OL,12,8
2023,FIU,John Bock II,So.,OL,8,7
2023,FIU,Ming Tjon,So.,OL,7,5
2023,FIU,Jacob Peace,Sr.,OL,5,4
2023,FIU,Phillip Houston,So.,OL,12,12
2023,FIU,JaDarious Lee,So.,OL,11,2
2023,FIU,Travis Burke,So.,OT,10,10
2023,Fla. Atlantic,Federico Maranges,Jr.,OL,11,11
2023,Fla. Atlantic,Dorian Hinton,Jr.,OL,10,10
2023,Fla. Atlantic,Kamaar Bell,Jr.,OL,10,10
2023,Fla. Atlantic,Marquice Robinson,Sr.,OL,10,10
2023,Fla. Atlantic,Chaz Neal,Sr.,OL,10,10
2023,Florida,Austin Barber,Jr.,OL,9,9
2023,Florida,Jake Slaughter,Jr.,OL,12,8
2023,Florida,Kamryn Waites,Jr.,OL,8,2
2023,Florida,Richie Leonard IV,Jr.,OL,12,12
2023,Florida,Kingsley Eguakun,Sr.,OL,4,4
2023,Florida,Knijeah Harris,Fr.,OL,12,1
2023,Florida,Micah Mazzccua,Jr.,OL,11,11
2023,Florida,Damieon George Jr.,Sr.,OL,12,11
2023,Florida,Lyndell Hudson II,Sr.,OL,7,2
2023,Florida St.,Darius Washington,Jr.,OL,13,10
2023,Florida St.,Bless Harris,Sr.,OL,11,5
2023,Florida St.,Maurice Smith,Jr.,OL,12,12
2023,Florida St.,Robert Scott Jr.,Jr.,OL,7,1
2023,Florida St.,Keiondre Jones,Jr.,OL,14,1
2023,Florida St.,D'Mitri Emmanuel,Sr.,OL,14,14
2023,Florida St.,Jeremiah Byers,Jr.,OL,14,14
2023,Florida St.,Casey Roddick,Sr.,OL,14,13
2023,Fresno St.,Mose Vavao,Sr.,OL,13,13
2023,Fresno St.,Jacob Spomer,Jr.,OL,10,10
2023,Fresno St.,Osmar Velez,Sr.,OL,13,11
2023,Fresno St.,Braylen Nelson,Jr.,OL,13,13
2023,Fresno St.,Daniel Taumalolo,Sr.,OL,5,2
2023,Fresno St.,Tyrone Sampson Jr.,Sr.,OL,10,3
2023,Fresno St.,Kingsley Ugwu,Sr.,OL,3,1
2023,Fresno St.,Jacob Isaia,Sr.,OL,13,12
2023,Ga. Southern,Rasheed Miller,Jr.,OL,12,12
2023,Ga. Southern,Chandler Strong,Fr.,OL,13,13
2023,Ga. Southern,Pichon Wimbley,So.,OL,12,12
2023,Ga. Southern,Khalil Crowder,Sr.,OL,12,12
2023,Ga. Southern,Brian Miller,Sr.,OL,13,13
2023,Georgia,Sedrick Van Pran,Jr.,OL,14,14
2023,Georgia,Tate Ratledge,So.,OL,13,13
2023,Georgia,Amarius Mims,Jr.,OL,7,6
2023,Georgia,Dylan Fairchild,So.,OL,14,10
2023,Georgia,Earnest Greene III,Fr.,OL,14,14
2023,Georgia,Xavier Truss,Sr.,OL,14,13
2023,Georgia St.,Alec Johnson,Fr.,OL,8,1
2023,Georgia St.,Jonathan Brown,Jr.,OL,13,13
2023,Georgia St.,Montavious Cunningham,So.,OL,11,11
2023,Georgia St.,Avery Reece,Sr.,C,12,12
2023,Georgia St.,Tyden Ferris,Sr.,OL,12,1
2023,Georgia St.,Travis Glover,Sr.,OL,12,12
2023,Georgia St.,Ben Chukwuma,Sr.,OL,12,2
2023,Georgia St.,Lamar Robinson,So.,OL,12,1
2023,Georgia St.,Trevor Timmons,So.,OL,12,12
2023,Georgia Tech,Jordan Williams,Jr.,OL,11,10
2023,Georgia Tech,Jakiah Leftwich,So.,OL,7,4
2023,Georgia Tech,Corey Robinson II,So.,OL,12,5
2023,Georgia Tech,Joe Fusile,So.,OL,13,13
2023,Georgia Tech,Weston Franklin,Jr.,OL,13,13
2023,Georgia Tech,Ethan Mackenny,Fr.,OL,10,8
2023,Georgia Tech,Connor Scaglione,Sr.,OL,13,12
2023,Hawaii,Maurice Ta'ala,Jr.,OL,8,4
2023,Hawaii,Ka'ena Decambra,So.,OL,13,11
2023,Hawaii,Sergio Muasau,Jr.,OL,13,13
2023,Hawaii,Luke Felix-Fualalo,Sr.,OL,13,11
2023,Hawaii,Josh Atkins,So.,OL,13,13
2023,Hawaii,Eliki Tanuvasa,Sr.,OL,13,13
2023,Hawaii,Solo Vaipulu,Sr.,OL,13,5
2023,Houston,Reuben Unije,Sr.,OL,11,11
2023,Houston,Patrick Paul,Jr.,OL,12,12
2023,Houston,Demetrius Hunter,Fr.,OL,4,1
2023,Houston,Jack Freeman,Sr.,OL,11,11
2023,Houston,Tank Jenkins,Sr.,OL,12,12
2023,Houston,Tyler Johnson,Jr.,OL,11,11
2023,Houston,Shamar Hobdy-Lee,Jr.,OL,6,1
2023,Houston,Max Banes,Sr.,OL,9,1
2023,Illinois,Julian Pearl,Sr.,OL,12,12
2023,Illinois,Hunter Whitenack,So.,OL,12,3
2023,Illinois,Josh Kreutz,So.,OL,12,12
2023,Illinois,Isaiah Adams,Sr.,OL,12,12
2023,Illinois,Josh Gesky,So.,OL,11,8
2023,Illinois,Zy Crisler,Jr.,OL,11,11
2023,Illinois,Jordyn Slaughter,Sr.,OL,12,2
2023,Indiana,Kahlil Benson,Jr.,OL,12,12
2023,Indiana,Mike Katic,Sr.,OL,12,12
2023,Indiana,Zach Carpenter,Sr.,OL,12,12
2023,Indiana,Carter Smith,Fr.,OL,12,12
2023,Indiana,Matthew Bedford,Sr.,OL,12,11
2023,Indiana,Max Longman,Sr.,OL,4,1
2023,Iowa,Tyler Elsbury,Jr.,OL,12,1
2023,Iowa,Gennings Dunker,So.,OL,13,13
2023,Iowa,Connor Colby,Jr.,OL,14,13
2023,Iowa,Logan Jones,Jr.,OL,13,13
2023,Iowa,Mason Richman,Jr.,OL,14,14
2023,Iowa,Nick DeJong,Sr.,OL,12,7
2023,Iowa,Rusty Feth,Sr.,OL,14,9
2023,Iowa St.,Jarrod Hufford,Sr.,OL,13,13
2023,Iowa St.,Jim Bonifas,So.,OL,13,13
2023,Iowa St.,Grant Treiber,Sr.,OL,7,3
2023,Iowa St.,Darrell Simmons,Sr.,OL,13,3
2023,Iowa St.,James Neal,So.,OL,13,13
2023,Iowa St.,Tyler Miller,Jr.,OL,13,13
2023,Iowa St.,Brendan Black,Fr.,OL,10,7
2023,Jacksonville St.,Brock Robey,Jr.,OL,12,12
2023,Jacksonville St.,Treylen Brown,Sr.,OL,13,13
2023,Jacksonville St.,Cade Nayadley,Jr.,OL,11,1
2023,Jacksonville St.,Xavier Bausley,Fr.,OL,11,11
2023,Jacksonville St.,Clay Webb,Jr.,OL,12,11
2023,Jacksonville St.,Will O'Steen,So.,OL,13,13
2023,Jacksonville St.,Daveion Harley,Fr.,OL,12,1
2023,James Madison,Josh Toner,So.,OL,13,5
2023,James Madison,Tyshawn Wyatt,Jr.,OL,8,8
2023,James Madison,Tanner Morris,Jr.,OL,13,13
2023,James Madison,Tyler Stephens,Jr.,OL,13,13
2023,James Madison,Nick Kidwell,Sr.,OL,4,4
2023,James Madison,Carter Miller,Fr.,OL,11,8
2023,James Madison,Cole Potts,Jr.,OL,13,13
2023,Kansas,Bryce Cabeldue,Jr.,OL,9,9
2023,Kansas,Michael Ford Jr.,Jr.,OL,13,12
2023,Kansas,Kobe Baynes,So.,OL,11,3
2023,Kansas,Ar'maj Reed-Adams,So.,OL,11,11
2023,Kansas,Calvin Clements,Fr.,OL,3,1
2023,Kansas,Dominick Puni,Sr.,OL,9,9
2023,Kansas,Mike Novitsky,Sr.,OL,10,10
2023,Kansas St.,Cooper Beebe,Sr.,OL,13,13
2023,Kansas St.,Carver Willis,Jr.,OL,13,7
2023,Kansas St.,Hadley Panzer,Jr.,OL,13,13
2023,Kansas St.,Christian Duffie,Sr.,OL,10,6
2023,Kansas St.,Hayden Gillum,Sr.,OL,13,13
2023,Kansas St.,KT Leveston,Sr.,OL,13,13
2023,Kent St.,Nolan Rumler,Sr.,OL,2,2
2023,Kent St.,Cameron Golden,Sr.,OL,12,12
2023,Kent St.,Nick Bryan,So.,OL,11,3
2023,Kent St.,Elijah Lamptey,Sr.,OL,5,2
2023,Kent St.,Dustyn Morell,So.,OL,8,8
2023,Kent St.,Jimto Obidegwu,So.,OL,9,9
2023,Kent St.,Andrew Page,Fr.,OL,10,9
2023,Kent St.,Tristen Bittner,Jr.,OL,9,4
2023,Kent St.,Chris Farrell,Fr.,OL,10,10
2023,Kent St.,Cecil Wilson,Fr.,OL,3,1
2023,Kentucky,Eli Cox,Sr.,OL,13,13
2023,Kentucky,Jeremy Flax,Sr.,OL,11,10
2023,Kentucky,Jager Burton,So.,OL,12,12
2023,Kentucky,Kenneth Horsey,Sr.,OL,6,4
2023,Kentucky,Marques Cox,Sr.,OL,13,13
2023,Kentucky,Courtland Ford,Jr.,OL,13,3
2023,Kentucky,Dylan Ray,So.,OL,13,10
2023,LSU,Charles Turner III,Sr.,C,13,13
2023,LSU,Emery Jones Jr.,So.,OL,12,12
2023,LSU,Garrett Dellinger,Jr.,OL,13,13
2023,LSU,Will Campbell,So.,OL,13,13
2023,LSU,Miles Frazier,Jr.,OL,13,13
2023,LSU,Lance Heard,Fr.,OL,12,1
2023,Liberty,Chase Mitchell,Jr.,OL,14,14
2023,Liberty,Jonathan Graham,Sr.,OL,14,14
2023,Liberty,Xavior Gray,Jr.,OL,14,14
2023,Liberty,Jordan White,Jr.,OL,14,14
2023,Liberty,X'Zauvea Gadlin,Sr.,OL,14,14
2023,Louisiana,James Ohonba,Sr.,OL,4,2
2023,Louisiana,Landon Burton,Jr.,OL,11,10
2023,Louisiana,Bryant Williams,Fr.,OL,13,1
2023,Louisiana,George Jackson,So.,OL,12,12
2023,Louisiana,AJ Gillie,Jr.,OL,13,13
2023,Louisiana,Nathan Thomas,Jr.,OL,12,12
2023,Louisiana,Jax Harrington,So.,OL,12,12
2023,Louisiana,Cooper Fordham,Fr.,OL,5,3
2023,Louisiana Tech,Jerren Gilbert,Jr.,OL,11,11
2023,Louisiana Tech,Dakota White,Jr.,OL,11,11
2023,Louisiana Tech,Biron Rossell,Sr.,OL,11,1
2023,Louisiana Tech,Brett Canis,So.,OL,10,1
2023,Louisiana Tech,Bert Hale,Jr.,OL,12,12
2023,Louisiana Tech,Carson Bruno,Jr.,OL,12,12
2023,Louisiana Tech,Kenneth Bannister,Jr.,OL,6,1
2023,Louisiana Tech,Abraham Delfin,Sr.,OL,12,11
2023,Louisville,Bryan Hudson,Sr.,OL,14,14
2023,Louisville,Austin Collins,Jr.,OL,11,7
2023,Louisville,Michael Gonzalez,Jr.,OL,14,14
2023,Louisville,Renato Brown,Jr.,OL,6,6
2023,Louisville,John Paul Flores,Sr.,OL,13,1
2023,Louisville,Willie Tyler III,Sr.,OL,14,14
2023,Louisville,Eric Miller,Sr.,OL,14,14
2023,Marshall,Altrique Barlow,Jr.,OL,10,3
2023,Marshall,Lloyd Willis,Jr.,OL,12,9
2023,Marshall,Jalen Slappy,Fr.,OL,11,5
2023,Marshall,Logan Osburn,Jr.,OL,13,13
2023,Marshall,Trent Holler,Jr.,OL,11,10
2023,Marshall,Dalton Tucker,Sr.,OL,13,13
2023,Marshall,Ethan Driskell,Sr.,OL,13,13
2023,Maryland,Aric Harris,Sr.,OL,9,6
2023,Maryland,Delmar Glaze,Sr.,OL,13,13
2023,Maryland,Kyle Long,Jr.,OL,13,6
2023,Maryland,Conor Fagan,Sr.,OL,6,4
2023,Maryland,Corey Bullock,Sr.,OL,11,11
2023,Maryland,Mike Purcell,Sr.,OL,11,7
2023,Maryland,Amelio Moran,Sr.,OL,11,7
2023,Maryland,Gottlieb Ayedze,Sr.,OL,11,10
2023,Massachusetts,Cole Garcia,Sr.,OL,12,12
2023,Massachusetts,Jonny Hassard,Jr.,OL,12,12
2023,Massachusetts,Ethan Mottinger,Jr.,OL,12,12
2023,Massachusetts,Josh Atwood,Jr.,OL,12,12
2023,Massachusetts,Marcellus Anderson,Sr.,OL,12,12
2023,Memphis,Jonah Gambill,Jr.,OL,10,10
2023,Memphis,Davion Carter,Jr.,OL,12,12
2023,Memphis,Mitchell Gildehaus,Jr.,OL,9,1
2023,Memphis,Mak Pounders,So.,OL,10,10
2023,Memphis,Terrance McClain,Jr.,OL,13,5
2023,Memphis,Jacob Likes,Sr.,OL,13,13
2023,Memphis,Malachi Breland,Fr.,OL,2,1
2023,Memphis,Xavier Hill,So.,OL,13,13
2023,Miami (FL),Jalen Rivers,So.,OL,13,13
2023,Miami (FL),Ryan Rodriguez,Jr.,OL,5,1
2023,Miami (FL),Luis Cristobal,Sr.,OL,4,1
2023,Miami (FL),Anez Cooper,So.,OL,13,13
2023,Miami (FL),Francis Mauigoa,Fr.,OL,13,13
2023,Miami (FL),Matthew Lee,Sr.,OL,12,12
2023,Miami (FL),Javion Cohen,Jr.,OL,12,12
2023,Miami (OH),Sam Vaughan,Sr.,OL,13,1
2023,Miami (OH),Reid Holskey,Sr.,OL,14,14
2023,Miami (OH),Will Jados,Jr.,OL,14,14
2023,Miami (OH),Drew Terrill,So.,OL,8,1
2023,Miami (OH),Ben Jackson,Sr.,OL,14,13
2023,Miami (OH),Kolby Borders,Jr.,OL,14,14
2023,Miami (OH),John Young,Jr.,OL,14,14
2023,Michigan,Zak Zinter,Sr.,OL,12,12
2023,Michigan,LaDarius Henderson,Sr.,OL,14,10
2023,Michigan,Trevor Keegan,Sr.,OL,15,15
2023,Michigan,Drake Nugent,Sr.,OL,15,15
2023,Michigan,Myles Hinton,Sr.,OL,13,5
2023,Michigan,Trente Jones,Sr.,OL,15,5
2023,Michigan,Karsen Barnhart,Sr.,OL,15,15
2023,Michigan St.,Ethan Boyd,So.,OL,12,3
2023,Michigan St.,Kevin Wigenton,So.,OL,12,6
2023,Michigan St.,Dallas Fincher,Jr.,OL,9,2
2023,Michigan St.,Spencer Brown,Sr.,OL,12,11
2023,Michigan St.,Brandon Baldwin,Jr.,OL,10,10
2023,Michigan St.,Geno VanDeMark,So.,OL,8,6
2023,Michigan St.,J.D. Duplain,Sr.,OL,12,12
2023,Michigan St.,Nick Samac,Sr.,OL,11,10
2023,Middle Tenn.,Sterling Porcher,Jr.,OL,12,12
2023,Middle Tenn.,Wilson Kelly,So.,OL,12,12
2023,Middle Tenn.,Keylan Rutledge,So.,OL,11,11
2023,Middle Tenn.,J'Shun Bodiford,Jr.,OL,7,1
2023,Middle Tenn.,Ethan Ellis,Sr.,OL,6,5
2023,Middle Tenn.,Jacqui Graham,Sr.,OL,12,11
2023,Middle Tenn.,Julius Pierce,Jr.,OL,12,8
2023,Minnesota,Tyler Cooper,Sr.,OL,11,11
2023,Minnesota,Aireontae Ersery,Jr.,OL,13,13
2023,Minnesota,Martes Lewis,Jr.,OL,13,13
2023,Minnesota,Quinn Carroll,Sr.,OL,13,13
2023,Minnesota,Nathan Boe,Sr.,OL,13,13
2023,Minnesota,Greg Johnson,Fr.,OL,11,2
2023,Mississippi St.,Percy Lewis,Sr.,OL,12,7
2023,Mississippi St.,Nick Jones,Sr.,OL,12,12
2023,Mississippi St.,Steven Losoya,Sr.,OL,12,12
2023,Mississippi St.,Kwatrivous Johnson,Sr.,OL,12,5
2023,Mississippi St.,Kameron Jones,Sr.,OL,12,12
2023,Mississippi St.,Cole Smith,Sr.,OL,12,12
2023,Missouri,Armand Membou,So.,OL,13,13
2023,Missouri,Connor Tollison,Jr.,OL,13,13
2023,Missouri,Marcellus Johnson,Sr.,OL,10,1
2023,Missouri,Cam'Ron Johnson,Jr.,OL,13,12
2023,Missouri,Javon Foster,Sr.,OL,13,13
