season,school,player_name,class_year,position,gp,gs
2019,Arizona St.,Roy Hemsley,Sr.,OL,13,1
2019,Arizona St.,Jarrett Bell,So.,OL,3,2
2019,Arizona St.,LaDarius Henderson,Fr.,OL,10,10
2019,Arizona St.,Dohnovan West,Fr.,OL,13,13
2019,Arkansas,Colton Jackson,Sr.,OL,5,5
2019,Arkansas,Austin Capps,Sr.,OL,9,8
2019,Arkansas,Kirby Adcock,So.,OL,10,1
2019,Arkansas,Ty Clary,Jr.,OL,12,12
2019,Arkansas,Shane Clenin,So.,OL,11,1
2019,Arkansas,Dalton Wagner,So.,OL,12,12
2019,Arkansas,Ricky Stromberg,Fr.,OL,12,11
2019,Arkansas,Myron Cunningham,Jr.,OL,11,10
2019,Arkansas St.,Jacob Still,Jr.,OL,11,11
2019,Arkansas St.,Justin Dutton,So.,OL,9,1
2019,Arkansas St.,"Andre Harris, Jr.",So.,OL,13,13
2019,Arkansas St.,Ivory Scott,Jr.,OL,13,13
2019,Arkansas St.,Ernesto Ramirez,So.,OL,13,13
2019,Arkansas St.,Jarrett Horst,So.,OL,12,12
2019,Army West Point,Alex Herndon,Sr.,OL,12,8
2019,Army West Point,Jake Baumert,Sr.,OL,10,4
2019,Army West Point,Noah Utley,Sr.,OL,5,1
2019,Army West Point,Jack Sides,Sr.,OL,13,12
2019,Army West Point,Jaxson Deaton,Sr.,OL,13,10
2019,Army West Point,JB Hunter,Jr.,OL,11,10
2019,Army West Point,Luke McCleery,Jr.,OL,11,3
2019,Army West Point,Noah Knapp,So.,OL,7,5
2019,Army West Point,Dean Powell,So.,OL,10,3
2019,Auburn,Marquel Harrell,Sr.,OL,13,13
2019,Auburn,Mike Horton,Sr.,OL,12,12
2019,Auburn,Kaleb Kim,Sr.,OL,9,9
2019,Auburn,Bailey Sharp,Sr.,OL,6,2
2019,Auburn,Prince Tega Wanogho,Sr.,OL,12,12
2019,Auburn,Jack Driscoll,Sr.,OL,13,13
2019,Auburn,Nick Brahms,So.,OL,9,5
2019,BYU,Chandon Herring,Jr.,OL,13,12
2019,BYU,Brady Christensen,So.,OL,13,13
2019,BYU,James Empey,So.,OL,13,13
2019,BYU,Tristen Hoge,Jr.,OL,5,5
2019,BYU,Keanu Saleapaga,So.,OL,12,11
2019,BYU,Clark Barrington,Fr.,OL,10,4
2019,BYU,Blake Freeland,Fr.,OL,7,7
2019,Ball St.,Danny Pinter,Sr.,OL,12,12
2019,Ball St.,Andrew Poenitsch,Sr.,OL,9,9
2019,Ball St.,Zac Ricketts,Sr.,OL,12,4
2019,Ball St.,Kaleb Slaven,Jr.,OL,10,10
2019,Ball St.,Anthony Todd,Jr.,OL,11,3
2019,Ball St.,Curtis Blackwell,Jr.,OL,12,12
2019,Ball St.,Joseph Boggs,Fr.,OL,4,2
2019,Ball St.,Luke Martin,Fr.,OL,10,8
2019,Baylor,Jake Fruhmorgen,Sr.,OL,14,10
2019,Baylor,Sam Tecklenburg,Sr.,OL,14,14
2019,Baylor,Khalil Keith,So.,OL,14,5
2019,Baylor,Jason Moore,So.,OL,14,1
2019,Baylor,Xavier Newman,Jr.,OL,10,8
2019,Baylor,Prince Pines,Fr.,OL,14,4
2019,Baylor,Connor Galvin,So.,OL,10,9
2019,Baylor,Casey Phillips,Fr.,OL,14,7
2019,Baylor,Blake Bedier,Jr.,OL,14,12
2019,Boise St.,Garrett Larson,Sr.,OL,14,14
2019,Boise St.,John Molchon,Sr.,OL,13,13
2019,Boise St.,Eric Quevedo,Sr.,OL,12,12
2019,Boise St.,Ezra Cleveland,Jr.,OL,13,13
2019,Boise St.,John Ojukwu,So.,OL,11,11
2019,Boise St.,Jake Stetz,So.,OL,14,4
2019,Boise St.,Kekaniokoa Holomalia-Gonzalez,Fr.,OL,5,1
2019,Boise St.,Garrett Curran,So.,OL,12,1
2019,Boston College,John Phillips,Sr.,OL,12,12
2019,Boston College,Anthony Palazzolo,Sr.,OL,13,6
2019,Boston College,Ben Petrula,Jr.,OL,13,13
2019,Boston College,Alec Lindstrom,So.,OL,13,13
2019,Boston College,Tyler Vrabel,So.,OL,13,13
2019,Boston College,Dwayne Scott,Sr.,OL,8,1
2019,Boston College,Zion Johnson,Jr.,OL,13,7
2019,Bowling Green,Jack Kramer,Sr.,OL,12,12
2019,Bowling Green,Tim Tanner-Blair,Jr.,OL,12,11
2019,Bowling Green,Caleb Bright,Jr.,OL,11,11
2019,Bowling Green,Derek Downs,So.,OL,12,12
2019,Bowling Green,Sam Neverov,So.,OL,8,5
2019,Bowling Green,Matt Tanner,Sr.,OL,11,9
2019,Buffalo,Evin Ksiezarczyk,Sr.,OL,13,13
2019,Buffalo,Kayode Awosika,Jr.,OL,11,11
2019,Buffalo,Jake Fuzak,Jr.,OL,13,3
2019,Buffalo,Tomas Jack-Kurdyla,Sr.,OL,12,12
2019,Buffalo,Paul Nosworthy,Sr.,OL,13,13
2019,Buffalo,Jacob Gall,So.,OL,12,1
2019,Buffalo,Mike Novitsky,Fr.,OL,13,13
2019,Buffalo,Gabe Wallace,Fr.,OL,6,1
2019,California,Henry Bazakas,Sr.,OL,8,3
2019,California,Jake Curhan,Jr.,OL,13,13
2019,California,Valentino Daltoso,Jr.,OL,11,11
2019,California,Michael Saffell,Jr.,OL,11,11
2019,California,Matthew Cindric,Fr.,OL,13,13
2019,California,Will Craig,So.,OL,1,1
2019,California,McKade Mettauer,Fr.,OL,13,12
2019,Central Mich.,Danny Motowski,Fr.,OL,12,1
2019,Central Mich.,Steve Eipper,Sr.,OL,13,13
2019,Central Mich.,Derek Smith,Jr.,OL,13,13
2019,Central Mich.,Luke Goedeke,So.,OL,13,13
2019,Central Mich.,Jacob Dean,Fr.,OL,2,2
2019,Central Mich.,Oge Udeogu,Sr.,OL,11,10
2019,Central Mich.,Clay Walderzak,Sr.,OL,13,13
2019,Charlotte,Cameron Clark,Sr.,OL,13,13
2019,Charlotte,Jaelin Fisher,Jr.,OL,12,12
2019,Charlotte,D'Mitri Emmanuel,So.,OL,12,12
2019,Charlotte,Dominic Taylor,Sr.,OL,11,10
2019,Charlotte,Jonathan Timmons,Jr.,OL,11,1
2019,Charlotte,Gage Welborn,Fr.,OL,7,1
2019,Charlotte,Malik Harkness,Fr.,OL,12,3
2019,Charlotte,Jalen Allen,Sr.,OL,12,11
2019,Cincinnati,Chris Ferguson,Sr.,OL,12,12
2019,Cincinnati,Morgan James,Sr.,OL,12,12
2019,Cincinnati,Jakari Robinson,So.,OL,14,12
2019,Cincinnati,Vincent McConnell,So.,OL,14,5
2019,Cincinnati,Lorenz Metz,So.,OL,13,13
2019,Cincinnati,Darius Harper,Jr.,OL,14,9
2019,Cincinnati,Jeremy Cooper,So.,OL,4,4
2019,Cincinnati,James Hudson,So.,OL,1,1
2019,Clemson,Gage Cervenka,Sr.,OL,15,15
2019,Clemson,Tremayne Anchrum,Sr.,OL,15,15
2019,Clemson,John Simpson,Sr.,OL,14,14
2019,Clemson,Sean Pollard,Sr.,OL,15,15
2019,Clemson,Matt Bockhorst,So.,OL,15,1
2019,Clemson,Jackson Carman,So.,OL,15,15
2019,Coastal Carolina,Kameren Stewart,Fr.,OL,7,6
2019,Coastal Carolina,Ethan Howard,Sr.,OL,10,10
2019,Coastal Carolina,Steven Bedosky,Jr.,OL,2,2
2019,Coastal Carolina,Trey Carter,Jr.,OL,12,12
2019,Coastal Carolina,Jack Franklin,Jr.,OL,12,12
2019,Coastal Carolina,Seth Harrell,So.,OL,8,2
2019,Coastal Carolina,Antwine Loper,So.,OL,9,6
2019,Coastal Carolina,Sam Thompson,Jr.,OL,11,10
2019,Colorado,Tim Lynott,Sr.,OL,12,12
2019,Colorado,Colby Pursell,So.,OL,6,5
2019,Colorado,William Sherman,So.,OL,12,12
2019,Colorado,Kary Kutsch,Jr.,OL,11,9
2019,Colorado,Jack Shutack,Sr.,OL,9,5
2019,Colorado,Arlington Hambright,Sr.,OL,12,12
2019,Colorado St.,Jeff Taylor,Sr.,OL,11,11
2019,Colorado St.,Luis Lebron,So.,OL,1,1
2019,Colorado St.,Joctavis Phillips,So.,OL,11,1
2019,Colorado St.,Barry Wesley,So.,OL,12,11
2019,Colorado St.,Keith Williams,Jr.,OL,11,4
2019,Colorado St.,Nouredin Nouili,Fr.,OL,8,7
2019,Colorado St.,T.J. Storment,So.,OL,12,12
2019,Colorado St.,Scott Brooks,Jr.,OL,12,12
2019,Duke,Zach Baker,Sr.,OL,11,11
2019,Duke,Jack Wohlabaugh,Jr.,OL,9,9
2019,Duke,Rakavius Chambers,Jr.,OL,12,12
2019,Duke,Will Taylor,So.,OL,7,3
2019,Duke,Maurice McIntyre,Fr.,OL,12,1
2019,Duke,Casey Holman,Fr.,OL,12,12
2019,Duke,Jacob Monk,Fr.,OL,12,12
2019,East Carolina,D'Ante Smith,Jr.,OL,12,12
2019,East Carolina,Cortez Herrin,Sr.,OL,6,5
2019,East Carolina,Sean Bailey,Jr.,OL,9,8
2019,East Carolina,Matt Morgan,So.,OL,11,10
2019,East Carolina,John Spellacy,Jr.,OL,9,4
2019,East Carolina,Fernando Frye,Sr.,OL,12,8
2019,East Carolina,Noah Henderson,Fr.,OL,11,4
2019,East Carolina,Branden Pena,Sr.,OL,12,9
2019,Eastern Mich.,Jake Donnellon,Jr.,OL,13,5
2019,Eastern Mich.,Steve Nielsen,Sr.,OL,13,13
2019,Eastern Mich.,Mike Van Hoeven,Jr.,OL,13,13
2019,Eastern Mich.,Sidy Sow,Jr.,OL,12,12
2019,Eastern Mich.,Brian Dooley,Fr.,OL,13,13
2019,Eastern Mich.,Sam Dervil,Sr.,OL,13,9
2019,FIU,Shacquille Williams,Sr.,OL,12,8
2019,FIU,D'Antne Demery,Jr.,OL,13,12
2019,FIU,Lyndell Hudson II,Fr.,OL,11,1
2019,FIU,Mershawn Miller,So.,OL,12,6
2019,FIU,Dallas Connell,Sr.,OL,12,12
2019,FIU,Shane McGough,Jr.,OL,13,12
2019,FIU,Devontay Love-Taylor,Jr.,OL,13,13
2019,FIU,Sione Finau,Fr.,OL,7,1
2019,Fla. Atlantic,Junior Diaz,Sr.,OL,14,14
2019,Fla. Atlantic,Brandon Walton,Sr.,OL,14,14
2019,Fla. Atlantic,BJ Etienne,So.,OL,13,5
2019,Fla. Atlantic,Nick Weber,So.,OL,14,14
2019,Fla. Atlantic,Marquice Robinson,So.,OL,14,14
2019,Florida,Nick Buchanan,Sr.,OL,13,13
2019,Florida,Brett Heggie,Jr.,OL,12,12
2019,Florida,Stone Forsythe,Jr.,OL,13,13
2019,Florida,Christopher Bleich,Fr.,OL,9,8
2019,Florida,Jean Delance,Jr.,OL,13,13
2019,Florida,Richard Gouraige,Fr.,OL,12,5
2019,Florida,Ethan White,Fr.,OL,6,1
2019,Florida St.,Ryan Roberts,Sr.,OL,13,13
2019,Florida St.,Abdul Bello,Sr.,OL,13,7
2019,Florida St.,Cole Minshew,Sr.,OL,8,6
2019,Florida St.,Baveon Johnson,Jr.,OL,11,11
2019,Florida St.,Mike Arnold,Jr.,OL,12,2
2019,Florida St.,Jauan Williams,Jr.,OL,5,2
2019,Florida St.,Brady Scott,So.,OL,13,10
2019,Florida St.,Maurice Smith,Fr.,OL,4,2
2019,Florida St.,Dontae Lucas,Fr.,OL,11,7
2019,Florida St.,Darius Washington,Fr.,OL,4,3
2019,Florida St.,Andrew Boselli,Jr.,OL,10,2
2019,Fresno St.,Jared Torres,Fr.,OL,8,1
2019,Fresno St.,Nick Aibuedefe,Sr.,OL,11,4
2019,Fresno St.,Netane Muti,Jr.,OL,3,3
2019,Fresno St.,Matt Smith,Jr.,OL,8,8
2019,Fresno St.,Syrus Tuitele,Jr.,OL,8,8
2019,Fresno St.,Quireo Woodley,So.,OL,10,10
2019,Fresno St.,Dontae Bull,So.,OL,10,10
2019,Fresno St.,Tyrone Sampson Jr.,Fr.,OL,10,3
2019,Fresno St.,Nick Abbs,Sr.,OL,2,1
2019,Fresno St.,Jace Fuamatu,Fr.,OL,8,6
2019,Fresno St.,Bula Schmidt,Fr.,OL,6,4
2019,Ga. Southern,Jakob Cooper,Sr.,OL,3,3
2019,Ga. Southern,Drew Wilson,Jr.,OL,13,13
2019,Ga. Southern,Lawrence Edwards,Jr.,OL,13,9
2019,Ga. Southern,Caleb Kelly,Jr.,OL,10,4
2019,Ga. Southern,Jake Edwards,Sr.,OL,13,12
2019,Ga. Southern,Jarrod Leeds,So.,OL,11,9
2019,Ga. Southern,Peyton Backer,So.,OL,12,9
2019,Ga. Southern,Aaron Dowdell,Jr.,OL,6,6
2019,Georgia,Solomon Kindley,Jr.,OL,13,11
2019,Georgia,Ben Cleveland,Jr.,OL,13,7
2019,Georgia,Justin Shaffer,Jr.,OL,6,2
2019,Georgia,Andrew Thomas,Jr.,OL,13,13
2019,Georgia,Isaiah Wilson,So.,OL,11,10
2019,Georgia,Jamaree Salyer,So.,OL,13,2
2019,Georgia,Warren Ericson,Fr.,OL,6,1
2019,Georgia,Trey Hill,So.,OL,14,14
2019,Georgia,Cade Mays,So.,OL,14,11
2019,Georgia St.,Hunter Atkinson,Sr.,OL,13,13
2019,Georgia St.,Shamarious Gilmore,Jr.,OL,13,13
2019,Georgia St.,Malik Sumter,So.,OL,13,13
2019,Georgia St.,Pat Bartlett,So.,OL,13,13
2019,Georgia St.,Travis Glover,Fr.,OL,13,13
2019,Georgia Tech,Jared Southers,Sr.,OL,12,12
2019,Georgia Tech,Kenny Cooper,Sr.,OL,4,4
2019,Georgia Tech,Jahaziel Lee,Sr.,OL,3,2
2019,Georgia Tech,Jack DeFoor,Jr.,OL,12,11
2019,Georgia Tech,Connor Hansen,Jr.,OL,7,5
2019,Georgia Tech,William Lay III,So.,OL,10,8
2019,Georgia Tech,Mikey Minihan,So.,OL,8,6
2019,Georgia Tech,Zach Quinney,So.,OL,12,12
2019,Hawaii,J.R. Hensley,Sr.,OL,11,11
2019,Hawaii,Taaga Tuulima,Jr.,OL,15,15
2019,Hawaii,Joey Nu'uanu-Kuhi'iki,Jr.,OL,8,1
2019,Hawaii,Kohl Levao,Sr.,OL,4,3
2019,Hawaii,Ilm Manning,So.,OL,15,15
2019,Hawaii,Gene Pryor,Sr.,OL,14,14
2019,Hawaii,Solo Vaipulu,So.,OL,10,9
2019,Hawaii,Michael Elitise,Jr.,OL,10,4
2019,Houston,Justin Murphy,Sr.,OL,4,4
2019,Houston,Gio Pancotti,Jr.,OL,12,10
2019,Houston,Josh Jones,Sr.,OL,9,9
2019,Houston,Jarrid Williams,Sr.,OL,4,4
2019,Houston,Braylon Jones,Sr.,OL,4,4
2019,Houston,Keenan Murphy,Jr.,OL,12,7
2019,Houston,Dennis Bardwell,Jr.,OL,7,4
2019,Houston,Max Banes,Fr.,OL,11,3
2019,Houston,Jordan Boatman,So.,OL,12,1
2019,Houston,Jack Freeman,Fr.,OL,9,7
2019,Houston,Dixie Wooten III,So.,OL,6,4
2019,Houston,Patrick Paul,Fr.,OL,3,3
2019,Illinois,Doug Kramer,Jr.,OL,12,12
2019,Illinois,Jake Cerny,Jr.,OL,12,1
2019,Illinois,Kendrick Green,So.,OL,13,13
2019,Illinois,Vederian Lowe,Jr.,OL,13,13
2019,Illinois,Alex Palczewski,Jr.,OL,13,13
2019,Illinois,Richie Petitbon,Sr.,OL,12,12
2019,Indiana,Davondre Love,Sr.,OL,12,1
2019,Indiana,Hunter Littlejohn,Sr.,OL,12,12
2019,Indiana,Simon Stepaniak,Sr.,OL,11,11
2019,Indiana,Coy Cronk,Sr.,OL,4,4
2019,Indiana,Mackenzie Nworah,Jr.,OL,8,3
2019,Indiana,Harry Crider,Jr.,OL,13,13
2019,Indiana,Caleb Jones,So.,OL,13,13
2019,Indiana,Matthew Bedford,Fr.,OL,9,8
2019,Iowa,Levi Paulsen,Sr.,OL,13,4
2019,Iowa,Landan Paulsen,Sr.,OL,13,11
2019,Iowa,Alaric Jackson,Jr.,OL,10,10
2019,Iowa,Cole Banwart,Jr.,OL,3,2
2019,Iowa,Tristan Wirfs,Jr.,OL,13,13
2019,Iowa,Mark Kallenberger,So.,OL,12,5
2019,Iowa,Kyler Schott,So.,OL,8,7
2019,Iowa St.,Julian Good-Jones,Sr.,OL,12,12
2019,Iowa St.,Bryce Meeker,Sr.,OL,13,13
2019,Iowa St.,Collin Olson,Sr.,OL,13,13
2019,Iowa St.,Colin Newell,So.,OL,3,2
2019,Iowa St.,Josh Knipfel,Sr.,OL,13,13
2019,Iowa St.,Trevor Downing,Fr.,OL,13,12
2019,Kansas,Clyde McCauley III,Sr.,OL,11,8
2019,Kansas,Kevin Feder,Sr.,OL,12,3
2019,Kansas,Malik Clark,Jr.,OL,11,10
2019,Kansas,Chris Hughes,Jr.,OL,11,7
2019,Kansas,Hakeem Adeniji,Sr.,OL,11,11
2019,Kansas,Andru Tovi,Sr.,OL,12,10
2019,Kansas,Jacobi Lott,Fr.,OL,8,1
2019,Kansas,Api Mane,Jr.,OL,12,2
2019,Kansas,Adagio Lopeti,Fr.,OL,12,4
2019,Kansas St.,Scott Frantz,Sr.,OL,13,13
2019,Kansas St.,Evan Curl,Sr.,OL,13,13
2019,Kansas St.,Adam Holtorf,Sr.,OL,13,13
2019,Kansas St.,Tyler Mitchell,Sr.,OL,13,13
2019,Kansas St.,Nick Kaltmayer,Sr.,OL,13,12
2019,Kent St.,Bryce Gibbs,Sr.,OL,4,3
2019,Kent St.,Adam Gregorie,Jr.,OL,13,13
2019,Kent St.,Sam Allan,So.,OL,7,4
2019,Kent St.,Nathan Monnin,Jr.,OL,13,13
2019,Kent St.,Nate Warnock,Sr.,OL,13,13
2019,Kent St.,Julian Sams,So.,OL,12,12
2019,Kent St.,Jamil Viaud,Sr.,OL,4,2
2019,Kent St.,Daniel Johnson,Fr.,OL,7,4
2019,Kentucky,Landon Young,Jr.,OL,13,13
2019,Kentucky,Darian Kinnard,So.,OL,13,13
2019,Kentucky,Logan Stenberg,Sr.,OL,13,13
2019,Kentucky,Luke Fortner,Jr.,OL,13,13
2019,Kentucky,Drake Jackson,Jr.,OL,13,13
2019,LSU,Adrian Magee,Sr.,OL,15,15
2019,LSU,Lloyd Cushenberry,Jr.,OL,15,15
2019,LSU,Ed Ingram,Jr.,OL,11,2
2019,LSU,Austin Deculus,Jr.,OL,13,13
2019,LSU,Saahdiq Charles,Jr.,OL,9,9
2019,LSU,Damien Lewis,Sr.,OL,15,15
2019,LSU,Badara Traore,Sr.,OL,13,3
2019,Liberty,Dontae Duff,Sr.,OL,13,13
2019,Liberty,Sam Isaacson,Sr.,OL,13,13
2019,Liberty,Damian Bounds,Jr.,OL,13,13
2019,Liberty,Thomas Sargeant,Jr.,OL,13,13
2019,Liberty,Tristan Schultz,Jr.,OL,13,13
2019,Louisiana,Robert Hunt,Sr.,OL,7,6
2019,Louisiana,Rico Robinson,Sr.,OL,14,7
2019,Louisiana,Ken Marks,Sr.,OL,1,1
2019,Louisiana,Kevin Dotson,Sr.,OL,14,14
2019,Louisiana,Shane Vallot,So.,OL,14,14
2019,Louisiana,Max Mitchell,So.,OL,14,14
2019,Louisiana,O'Cyrus Torrence,Fr.,OL,14,13
2019,Louisiana Tech,Antawn Lewis,So.,OL,13,1
2019,Louisiana Tech,Ethan Reed,Sr.,OL,13,13
2019,Louisiana Tech,Kody Russey,Jr.,OL,13,12
2019,Louisiana Tech,Drew Kirkpatrick,Sr.,OL,13,13
2019,Louisiana Tech,Joshua Mote,So.,OL,13,1
2019,Louisiana Tech,Willie Allen,Jr.,OL,13,13
2019,Louisiana Tech,Gewhite Stallworth,Sr.,OL,12,11
2019,Louisville,Robbie Bell,Jr.,OL,13,13
2019,Louisville,Caleb Chandler,So.,OL,13,13
2019,Louisville,Cole Bentley,Jr.,OL,11,7
2019,Louisville,Mekhi Becton,Jr.,OL,11,11
2019,Louisville,Adonis Boone,So.,OL,10,2
2019,Louisville,Tyler Haycraft,Sr.,OL,13,12
2019,Louisville,Emmanual Sowders,Fr.,T,1,1
2019,Louisville,T.J. McCoy,Sr.,OL,7,6
2019,Marshall,Levi Brown,Sr.,OL,13,13
2019,Marshall,Tarik Adams,Jr.,OL,12,12
2019,Marshall,Cain Madden,Jr.,OL,13,13
2019,Marshall,Alex Mollette,Jr.,OL,13,13
2019,Marshall,Will Ulmer,Jr.,OL,13,13
2019,Marshall,Josh Ball,Jr.,OL,13,1
2019,Maryland,Ellis McKennie,Sr.,OL,12,10
2019,Maryland,Terrance Davis,Sr.,OL,4,4
2019,Maryland,Marcus Minor,Jr.,OL,10,10
2019,Maryland,Johnny Jordan,Jr.,OL,7,6
2019,Maryland,Spencer Anderson,So.,OL,11,1
2019,Maryland,Jaelyn Duncan,So.,OL,12,11
2019,Maryland,Sean Christie,Sr.,OL,12,12
2019,Massachusetts,Mike Yerardi,Sr.,OL,11,11
2019,Massachusetts,Larnel Coleman,Jr.,OL,12,12
2019,Massachusetts,"Ray Thomas-Ishman, Sr.",Sr.,OL,3,3
2019,Massachusetts,Brian Abosi,Jr.,OL,11,7
2019,Massachusetts,Jaylen Larry,So.,OL,3,3
2019,Massachusetts,Helber Fagundes,So.,OL,12,9
2019,Massachusetts,Michael Sullivan,So.,OL,9,4
2019,Memphis,Scottie Dill,Sr.,OL,13,13
2019,Memphis,Dustin Woodard,Sr.,OL,14,14
2019,Memphis,Obinna Eze,So.,OL,14,14
2019,Memphis,Manuel Orona-Lopez,Jr.,OL,14,14
2019,Memphis,Dylan Parham,So.,OL,14,13
2019,Memphis,Brian Thomas,Jr.,OL,3,1
2019,Miami (FL),Navaughn Donaldson,Jr.,OL,12,12
2019,Miami (FL),Corey Gaynor,Jr.,OL,13,13
2019,Miami (FL),"DJ Scaife, Jr.",So.,OL,13,13
2019,Miami (FL),John Campbell Jr.,So.,OL,10,2
2019,Miami (FL),Zion Nelson,Fr.,OL,13,13
2019,Miami (FL),Jakai Clark,Fr.,OL,12,12
2019,Miami (OH),Matt Skibinski,Sr.,OL,12,12
2019,Miami (OH),Tommy Doyle,Jr.,OL,13,13
2019,Miami (OH),Danny Godlevske,Jr.,OL,14,13
2019,Miami (OH),Peter Nank,So.,OL,10,4
2019,Miami (OH),David Redding,So.,OL,10,4
2019,Miami (OH),Bennett Clark,Fr.,OL,12,2
2019,Miami (OH),Jack Schroer,Jr.,OL,12,1
2019,Miami (OH),Rusty Feth,Fr.,OL,10,6
2019,Miami (OH),Caleb Shaffer,Fr.,OL,12,7
2019,Miami (OH),Jarrett LaRubbio,Jr.,OL,8,8
2019,Michigan,Ben Bredeson,Sr.,OL,13,13
2019,Michigan,Michael Onwenu,Sr.,OL,13,13
2019,Michigan,Cesar Ruiz,Jr.,OL,13,13
2019,Michigan,Jess Speight,Jr.,OL,7,1
2019,Michigan,Ryan Hayes,So.,OL,12,2
2019,Michigan,Jalen Mayfield,So.,OL,13,13
2019,Michigan,Jon Runyan,Sr.,OL,12,11
2019,Michigan St.,Nick Samac,Fr.,OL,6,4
2019,Michigan St.,Matt Allen,Jr.,OL,9,9
2019,Michigan St.,AJ Arcuri,Jr.,OL,7,5
2019,Michigan St.,Luke Campbell,Jr.,OL,10,9
2019,Michigan St.,Tyler Higby,Sr.,OL,7,4
2019,Michigan St.,Kevin Jarvis,Jr.,OL,3,3
2019,Michigan St.,Jordan Reid,Jr.,OL,13,13
2019,Michigan St.,Matt Carrick,So.,OL,13,11
2019,Michigan St.,Blake Bueter,So.,OL,11,2
2019,Michigan St.,Jacob Isaia,Fr.,OL,5,1
2019,Michigan St.,Devontae Dobbs,Fr.,OL,3,1
2019,Michigan St.,J.D. Duplain,Fr.,OL,10,5
2019,Middle Tenn.,Luke Harris,Jr.,OL,11,2
2019,Middle Tenn.,Eric Golston,Sr.,OL,10,1
2019,Middle Tenn.,Amir Luckett,Sr.,OL,12,2
2019,Middle Tenn.,Cole Kirby,So.,OL,10,1
2019,Middle Tenn.,Eric Seay,So.,OL,12,11
2019,Middle Tenn.,Matt Martin,Jr.,OL,9,9
2019,Middle Tenn.,Marcus Greer,Fr.,OL,10,10
2019,Middle Tenn.,Will Gilchrist,Jr.,OL,12,12
2019,Middle Tenn.,Angelo Owens,Sr.,OL,10,1
2019,Middle Tenn.,Robert Jones,Jr.,OL,12,11
2019,Minnesota,Conner Olson,Jr.,OL,13,13
2019,Minnesota,Sam Schlueter,Jr.,OL,13,13
2019,Minnesota,Blaise Andries,So.,OL,13,13
2019,Minnesota,John Michael Schmitz,So.,OL,13,4
2019,Minnesota,Curtis Dunlap Jr.,Fr.,OL,12,12
2019,Minnesota,Daniel Faalele,So.,OL,11,11
2019,Mississippi St.,Michael Story,Sr.,OL,11,1
2019,Mississippi St.,Darryl Williams,Sr.,OL,13,13
2019,Mississippi St.,Greg Eiland,Jr.,OL,11,8
2019,Mississippi St.,Dareuan Parker,Jr.,OL,11,11
2019,Mississippi St.,Stewart Reese,Jr.,OL,11,8
2019,Mississippi St.,Tommy Champion,Sr.,OL,12,6
2019,Mississippi St.,Tyre Phillips,Sr.,OL,13,13
2019,Mississippi St.,LaQuinston Sharp,Jr.,OL,9,5
2019,Missouri,Trystan Colon-Castillo,Jr.,OL,12,12
