season,school,player_name,class_year,position,gp,gs
2016,Auburn,Xavier Dampeer,Sr.,OL,6,4
2016,BYU,Andrew Eide,Sr.,OL,13,13
2016,BYU,Keyan Norman,Jr.,OL,13,13
2016,BYU,Thomas Shoaf,Fr.,OL,11,9
2016,BYU,Tuni Kanuch,Jr.,OL,13,9
2016,BYU,Tejan Koroma,Jr.,OL,13,13
2016,BYU,Parker Dawe,Sr.,OL,12,3
2016,BYU,Austin Hoyt,So.,OL,13,2
2016,BYU,Ului Lapuaho,Jr.,OL,2,2
2016,Ball St.,Steven Bell,Sr.,OL,5,5
2016,Ball St.,Drake Miller,Sr.,OL,12,12
2016,Ball St.,Pat Maloney,Jr.,OL,12,12
2016,Ball St.,Vinnie Palazeti,Jr.,OL,12,12
2016,Ball St.,Alex Joss,So.,OL,12,12
2016,Ball St.,Andrew Poenitsch,Fr.,OL,1,1
2016,Ball St.,Kadin Booker,So.,OL,8,6
2016,Baylor,Ishmael Wilson,Jr.,OL,13,11
2016,Baylor,Blake Blackmar,So.,OL,13,12
2016,Baylor,Patrick Lawrence,So.,OL,13,13
2016,Baylor,Tanner Thrift,Jr.,OL,13,3
2016,Baylor,Kyle Fuller,Sr.,OL,13,13
2016,Baylor,Dom Desouza,Jr.,OL,13,13
2016,Boise St.,Travis Averill,Sr.,OL,13,13
2016,Boise St.,Steven Baggett,Sr.,OL,13,13
2016,Boise St.,Mario Yakoo,Sr.,OL,12,12
2016,Boise St.,Mason Hampton,Jr.,OL,11,11
2016,Boise St.,Archie Lewis,Jr.,OL,13,13
2016,Boise St.,John Molchon,Fr.,OL,7,3
2016,Boston College,Chris Lindstrom,So.,OL,13,13
2016,Boston College,Aaron Monteiro,So.,OL,12,12
2016,Boston College,Jon Baker,Jr.,OL,13,13
2016,Boston College,Sam Schmal,Jr.,OL,10,1
2016,Boston College,Jim Cashman,Sr.,OL,12,3
2016,Boston College,Jimmy Lowery,Sr.,OL,13,12
2016,Boston College,Elijah Johnson,Fr.,OL,12,10
2016,Bowling Green,JJ Beggan,Sr.,OL,11,11
2016,Bowling Green,Ben Steward,Sr.,OL,11,11
2016,Bowling Green,Logan Dietz,Sr.,OL,12,12
2016,Bowling Green,Ryan Hunter,Jr.,OL,12,12
2016,Bowling Green,Tim McAuliffe,Sr.,OL,12,12
2016,Bowling Green,Lorenzo Taborn,Fr.,OL,9,2
2016,Buffalo,Marcus McCoy,Sr.,OL,7,1
2016,Buffalo,James O'Hagan,So.,OL,12,12
2016,Buffalo,Brandon Manosalvas,Jr.,OL,12,12
2016,Buffalo,Tyler O'Henly,Jr.,OL,4,3
2016,Buffalo,Roubbens Joseph,Sr.,OL,12,12
2016,Buffalo,David Goldsby,Jr.,OL,12,12
2016,Buffalo,Tomas Jack-Kurdyla,Fr.,OL,10,8
2016,California,Steven Moore,Sr.,OL,11,11
2016,California,Chris Borrayo,Sr.,OL,11,11
2016,California,Aaron Cochran,Jr.,OL,11,10
2016,California,Addison Ooms,So.,OL,12,12
2016,California,Patrick Mekari,So.,OL,8,4
2016,California,Dwayne Wallace,Jr.,OL,12,9
2016,California,Jeremiah Stuckey,Sr.,OL,5,3
2016,Central Mich.,Kenny Rogers,Sr.,OL,13,8
2016,Central Mich.,Austin Doan,Jr.,OL,9,9
2016,Central Mich.,Derek Edwards,Jr.,OL,13,12
2016,Central Mich.,J.P. Quinn,Jr.,OL,13,13
2016,Central Mich.,Shakir Carr,So.,OL,11,9
2016,Central Mich.,Steve Eipper,So.,OL,4,1
2016,Charlotte,Chris Brown,So.,OL,11,10
2016,Charlotte,Nate Davis,So.,OL,9,8
2016,Charlotte,Jamal Covington,Sr.,OL,7,4
2016,Charlotte,Thomas La Bianca,Sr.,OL,12,12
2016,Charlotte,Eugene German,Jr.,OL,8,7
2016,Charlotte,Wolfgang Zacherl,Jr.,OL,12,4
2016,Charlotte,Jarred Barr,Sr.,OL,12,1
2016,Charlotte,Casey Perry,Sr.,OL,12,12
2016,Charlotte,Cameron Clark,Fr.,OL,11,2
2016,Cincinnati,Will Steur,Jr.,OL,10,5
2016,Cincinnati,Deyshawn Bond,Sr.,OL,12,12
2016,Cincinnati,Ryan Leahy,Sr.,OL,12,9
2016,Cincinnati,Idarius Ray,Sr.,OL,9,8
2016,Cincinnati,Ryan Stout,So.,OL,12,12
2016,Cincinnati,Keith Minor,So.,OL,2,2
2016,Cincinnati,Korey Cunningham,Jr.,OL,12,12
2016,Clemson,Tremayne Anchrum,Fr.,OL,11,1
2016,Clemson,Sean Pollard,Fr.,OL,11,7
2016,Clemson,Jay Guillermo,Sr.,OL,14,13
2016,Clemson,Tyrone Crowder,Jr.,OL,13,13
2016,Clemson,Taylor Hearn,So.,OL,14,14
2016,Clemson,Jake Fruhmorgen,So.,OL,7,7
2016,Clemson,Mitch Hyatt,So.,OL,14,13
2016,Coastal Carolina,Voghens Larrieux,Sr.,OL,12,12
2016,Coastal Carolina,Dom DiGalbo,Sr.,OL,12,5
2016,Coastal Carolina,Sam Ekwonike,Sr.,OL,12,12
2016,Coastal Carolina,Brock Merritt,So.,OL,6,1
2016,Coastal Carolina,Chase Tidwell,Sr.,OL,8,6
2016,Coastal Carolina,Jamarion McBride,So.,OL,12,7
2016,Coastal Carolina,Adam Lawhorn,So.,OL,12,12
2016,Coastal Carolina,Ethan Howard,Fr.,OL,9,3
2016,Colorado,Aaron Haigler,Fr.,OL,12,8
2016,Colorado,Tim Lynott,Fr.,OL,14,14
2016,Colorado,Gerrad Kough,Jr.,OL,11,11
2016,Colorado,Sam Kronshage,Jr.,OL,11,6
2016,Colorado,Sully Wiefels,Sr.,OL,14,1
2016,Colorado,Shane Callahan,Sr.,OL,13,1
2016,Colorado,Alex Kelley,Sr.,OL,13,13
2016,Colorado,Jeromy Irwin,Jr.,OL,13,13
2016,Colorado,Jonathan Huckins,Jr.,OL,9,3
2016,Colorado St.,Paul Thurston,Sr.,OL,11,8
2016,Colorado St.,Colby Meeks,So.,OL,13,4
2016,Colorado St.,Nick Callender,Sr.,OL,13,10
2016,Colorado St.,Fred Zerblis,Sr.,OL,13,13
2016,Colorado St.,Jake Bennett,Jr.,OL,13,13
2016,Colorado St.,Zack Golditch,Jr.,OL,13,13
2016,Colorado St.,Trae Moxley,Jr.,OL,13,3
2016,Duke,Zach Harmon,So.,OL,12,10
2016,Duke,Casey Blaser,Sr.,OL,12,12
2016,Duke,Tanner Stone,Sr.,OL,12,12
2016,Duke,Austin Davis,Jr.,OL,12,12
2016,Duke,Sterling Korona,Jr.,OL,11,1
2016,Duke,Gabe Brandner,Jr.,OL,11,11
2016,Duke,Zach Baker,Fr.,OL,9,2
2016,East Carolina,Brandon Smith,Jr.,OL,12,12
2016,East Carolina,J.T. Boyd,Sr.,OL,12,12
2016,East Carolina,Garrett McGhin,So.,OL,12,11
2016,East Carolina,Christian Matau,Jr.,OL,12,9
2016,East Carolina,Justin Sandifer,Jr.,OL,6,2
2016,East Carolina,Messiah Rice,So.,OL,10,10
2016,East Carolina,Will Dancy,Sr.,OL,12,4
2016,Eastern Mich.,Steve Nielsen,Fr.,OL,11,1
2016,Eastern Mich.,Jake Hurcombe,Sr.,OL,13,12
2016,Eastern Mich.,Matt Thornton,Sr.,OL,1,1
2016,Eastern Mich.,Darien Terrell,Sr.,OL,5,3
2016,Eastern Mich.,Cole Gardner,Sr.,OL,13,13
2016,Eastern Mich.,Jimmy Leatiota,So.,OL,13,13
2016,Eastern Mich.,Ka'John Armstrong,So.,OL,13,9
2016,Eastern Mich.,Andrew Wylie,Sr.,OL,13,13
2016,FIU,Daquane Wilkie,So.,OL,12,8
2016,FIU,Kai Absheer,So.,OL,12,11
2016,FIU,Michael Montero,Sr.,OL,12,12
2016,FIU,Dieugot Joseph,Sr.,OL,12,12
2016,FIU,Trenton Saunders,Sr.,OL,12,12
2016,FIU,James Cruise,Jr.,OL,12,1
2016,FIU,Neal Mars,So.,OL,11,4
2016,Fla. Atlantic,Roman Fernandez,Jr.,OL,10,10
2016,Fla. Atlantic,Jakobi Smith,Jr.,OL,12,8
2016,Fla. Atlantic,Antonyo Woods,Jr.,OL,11,11
2016,Fla. Atlantic,Dillon DeBoer,Sr.,OL,12,12
2016,Fla. Atlantic,Steven Leggett,So.,OL,12,10
2016,Fla. Atlantic,Matthew Weiner,So.,OL,9,8
2016,Fla. Atlantic,Jack Breshears,Fr.,OL,6,1
2016,Fla. Atlantic,Kelly Parfitt,Sr.,OL,3,3
2016,Fla. Atlantic,Bryan Beck,Fr.,OL,6,3
2016,Fla. Atlantic,Tarrick Thomas,Fr.,OL,4,4
2016,Florida,Martez Ivey,So.,OL,13,12
2016,Florida,Fred Johnson,So.,OL,12,8
2016,Florida,Tyler Jordan,So.,OL,11,8
2016,Florida,T.J. McCoy,Fr.,OL,7,4
2016,Florida,Cam Dillard,Jr.,OL,8,8
2016,Florida,Kavaris Harkless,So.,OL,7,1
2016,Florida,David Sharpe,Jr.,OL,13,13
2016,Florida,Jawaan Taylor,Fr.,OL,13,12
2016,Florida St.,Landon Dickerson,Fr.,OL,7,7
2016,Florida St.,Alec Eberle,So.,OL,13,13
2016,Florida St.,Roderick Johnson,Jr.,OL,13,13
2016,Florida St.,Derrick Kelly II,So.,OL,5,2
2016,Florida St.,Rick Leonard,Jr.,OL,7,6
2016,Florida St.,Brock Ruble,So.,OL,9,7
2016,Florida St.,Wilson Bell,Jr.,OL,10,5
2016,Florida St.,Kareem Are,Sr.,OL,10,9
2016,Florida St.,Cole Minshew,Fr.,OL,5,3
2016,Fresno St.,Christian Cronk,So.,OL,12,12
2016,Fresno St.,Jacob Vazquez,Sr.,OL,10,7
2016,Fresno St.,Micah St. Andrew,So.,OL,12,12
2016,Fresno St.,Aaron Mitchell,Jr.,OL,12,12
2016,Fresno St.,David Patterson,Jr.,OL,12,12
2016,Fresno St.,Logan Hughes,So.,OL,11,6
2016,Ga. Southern,Drew Wilson,Fr.,OL,10,5
2016,Ga. Southern,Jeremiah Culbreth,So.,OL,10,10
2016,Ga. Southern,Ryan Northrup,So.,OL,12,12
2016,Ga. Southern,Max Magana,Sr.,OL,12,10
2016,Ga. Southern,Curtis Rainey,So.,OL,12,9
2016,Ga. Southern,John Freeman,Jr.,OL,11,1
2016,Ga. Southern,Andy Kwon,Sr.,OL,12,12
2016,Ga. Southern,Sean Gaddy,Sr.,OL,2,1
2016,Georgia,Greg Pyke,Sr.,OL,13,13
2016,Georgia,Dyshon Sims,Jr.,OL,13,2
2016,Georgia,Lamont Gaillard,So.,OL,13,13
2016,Georgia,Isaiah Wynn,Jr.,OL,12,12
2016,Georgia,Aulden Bynum,Jr.,OL,12,2
2016,Georgia,Brandon Kublanow,Sr.,OL,13,13
2016,Georgia,Tyler Catalina,Sr.,OL,13,12
2016,Georgia St.,Alex Stoehr,Jr.,OL,12,12
2016,Georgia St.,Akil Hawkins,Sr.,OL,11,1
2016,Georgia St.,Gabe Mobley,So.,OL,12,11
2016,Georgia St.,Sebastian Willer,Jr.,OL,12,11
2016,Georgia St.,Michael Ivory,Sr.,OL,12,12
2016,Georgia St.,Tyler Simonsen,Sr.,OL,11,2
2016,Georgia St.,Hunter Atkinson,Fr.,OL,12,11
2016,Georgia Tech,Andrew Marshall,Jr.,OL,11,9
2016,Georgia Tech,Trey Klock,So.,OL,10,4
2016,Georgia Tech,Eason Fromayan,Jr.,OL,13,10
2016,Georgia Tech,Freddie Burden,Sr.,OL,12,12
2016,Georgia Tech,Shamire Devine,Jr.,OL,13,7
2016,Georgia Tech,Parker Braun,Fr.,OL,12,8
2016,Georgia Tech,Will Bryan,So.,OL,13,11
2016,Georgia Tech,Jahaziel Lee,Fr.,OL,9,3
2016,Georgia Tech,Kenny Cooper,Fr.,OL,5,1
2016,Hawaii,J.R. Hensley,Fr.,OL,6,1
2016,Hawaii,RJ Hollis,Sr.,OL,14,14
2016,Hawaii,John Wa'a,Jr.,OL,14,14
2016,Hawaii,Elijah Tupai,Jr.,OL,12,3
2016,Hawaii,Dejon Allen,Jr.,OL,14,14
2016,Hawaii,Asotui Eli,So.,OL,13,11
2016,Hawaii,Leo Koloamatangi,Sr.,OL,13,13
2016,Houston,Alex Fonatana,Jr.,OL,11,5
2016,Houston,Braylon Jones,Fr.,OL,11,5
2016,Houston,Na'Ty Rodgers,Jr.,OL,8,7
2016,Houston,Marcus Oliver,Jr.,OL,10,8
2016,Houston,Mason Denley,So.,OL,8,6
2016,Houston,Josh Jones,Fr.,OL,13,13
2016,Houston,Will Noble,So.,OL,12,12
2016,Houston,Kameron Eloph,So.,OL,6,4
2016,Houston,Mac Long,Sr.,OL,12,4
2016,Idaho,Noah Johnson,Fr.,OL,10,10
2016,Idaho,Calvin White,Sr.,OL,13,13
2016,Idaho,Mason Woods,Sr.,OL,13,13
2016,Idaho,Patrick Johnson,So.,OL,9,2
2016,Idaho,Jordan Rose,Jr.,OL,12,11
2016,Idaho,Steven Matlock,Sr.,OL,13,13
2016,Idaho,Zion Dixon,Fr.,OL,10,2
2016,Idaho,Darius Peterson,Sr.,OL,13,1
2016,Illinois,Austin Schmidt,Sr.,OL,11,11
2016,Illinois,Christian DiLauro,Jr.,OL,12,12
2016,Illinois,Nick Allegretti,Fr.,OL,12,12
2016,Illinois,Joe Spencer,Sr.,OL,11,11
2016,Illinois,Connor Brennan,Sr.,OL,11,4
2016,Illinois,Jordan Fagan,Jr.,OL,7,1
2016,Illinois,Gabe Megginson,Fr.,OL,10,7
2016,Illinois,Darta Lee,Fr.,OL,6,2
2016,Indiana,Simon Stepaniak,So.,OL,12,2
2016,Indiana,Brandon Knight,So.,OL,8,6
2016,Indiana,Wes Martin,So.,OL,13,13
2016,Indiana,Wes Rogers,Sr.,OL,13,13
2016,Indiana,Dan Feeney,Sr.,OL,9,9
2016,Indiana,Jacob Bailey,Sr.,OL,12,7
2016,Indiana,Dimitric Camiel,Sr.,OL,2,2
2016,Indiana,Coy Cronk,Fr.,OL,13,13
2016,Iowa,Cole Croston,Sr.,OL,9,8
2016,Iowa,Levi Paulsen,Fr.,OL,8,1
2016,Iowa,Keegan Render,So.,OL,13,7
2016,Iowa,Lucas LeGrand,So.,OL,10,2
2016,Iowa,James Daniels,So.,OL,11,11
2016,Iowa,Ike Boettger,Jr.,OL,12,12
2016,Iowa,Boone Myers,Jr.,OL,12,10
2016,Iowa,Sean Welsh,Jr.,OL,12,12
2016,Iowa St.,Julian Good-Jones,Fr.,OL,11,10
2016,Iowa St.,Patrick Scoggins,Sr.,OL,12,11
2016,Iowa St.,Jaypee Philbert,Jr.,OL,2,2
2016,Iowa St.,Bryce Meeker,Fr.,OL,12,1
2016,Iowa St.,Brian Seda,Sr.,OL,12,9
2016,Iowa St.,Nick Fett,Sr.,OL,12,11
2016,Iowa St.,Brian Bobek,Sr.,OL,12,11
2016,Kansas,Hakeem Adeniji,Fr.,OL,12,12
2016,Kansas,Jordan Shelley-Smith,Sr.,OL,1,1
2016,Kansas,D'Andre Banks,Sr.,OL,12,12
2016,Kansas,Larry Hughes,So.,OL,11,5
2016,Kansas,Jayson Rhodes,Jr.,OL,11,11
2016,Kansas,Mesa Ribordy,Fr.,OL,11,11
2016,Kansas,Joe Gibson,Jr.,OL,6,6
2016,Kansas,Jacob Bragg,So.,OL,10,2
2016,Kansas St.,Will Ash,Sr.,OL,13,2
2016,Kansas St.,Terrale Johnson,Sr.,OL,13,13
2016,Kansas St.,Reid Najvar,Jr.,OL,13,13
2016,Kansas St.,Dalton Risner,So.,OL,13,13
2016,Kansas St.,Scott Frantz,Fr.,OL,13,13
2016,Kansas St.,Abdul Beecham,So.,OL,8,5
2016,Kansas St.,Tyler Mitchell,Fr.,OL,9,6
2016,Kent St.,Reno Reda,Sr.,OL,12,12
2016,Kent St.,Brock Macaulay,Jr.,OL,8,2
2016,Kent St.,Mike Marinelli,Fr.,OL,8,4
2016,Kent St.,Wayne Scott,Sr.,OL,12,12
2016,Kent St.,Nathan Puthoff,Jr.,OL,6,6
2016,Kent St.,Connor Shinsky,So.,OL,12,12
2016,Kent St.,Stefano Millin,So.,OL,12,12
2016,Kentucky,Landon Young,Fr.,OL,11,3
2016,Kentucky,Jon Toth,Sr.,OL,13,13
2016,Kentucky,Nick Haynes,Jr.,OL,13,13
2016,Kentucky,Ramsey Meyers,Jr.,OL,12,3
2016,Kentucky,Kyle Meadows,Jr.,OL,13,13
2016,Kentucky,Cole Mosier,Jr.,OL,10,10
2016,Kentucky,Jervontius Stallings,So.,OL,12,8
2016,LSU,Maea Teuhema,So.,OL,12,10
2016,LSU,Toby Weathersby,So.,OL,8,3
2016,LSU,KJ Malone,Jr.,OL,12,12
2016,LSU,Andy Dodd,Jr.,OL,6,1
2016,LSU,Josh Boutte,Sr.,OL,11,11
2016,LSU,Ethan Pocic,Sr.,OL,12,12
2016,LSU,William Clapp,So.,OL,11,11
2016,Louisiana,Eddie Gordon,Sr.,OL,13,13
2016,Louisiana,Grant Horst,Jr.,OL,11,11
2016,Louisiana,D'Aquin Winthrow,Jr.,OL,13,13
2016,Louisiana,Robert Hunt,Fr.,OL,13,11
2016,Louisiana,Raynard Ford,Jr.,OL,10,1
2016,Louisiana,Kevin Dotson,Fr.,OL,13,12
2016,Louisiana,Craig Smith,Jr.,OL,5,1
2016,Louisiana,Adrian Goodacre,So.,OL,12,1
2016,Louisiana Tech,Kirby Wixson,Sr.,OL,14,2
2016,Louisiana Tech,Shane Carpenter,So.,OL,14,3
2016,Louisiana Tech,O'Shea Dugas,So.,OL,14,11
2016,Louisiana Tech,Ethan Reed,So.,OL,14,14
2016,Louisiana Tech,David Mahaffey,Sr.,OL,12,1
2016,Louisiana Tech,Joseph Brunson,Sr.,OL,14,14
2016,Louisiana Tech,Darrell Brown,Sr.,OL,14,14
2016,Louisiana Tech,Joshua Outlaw,Jr.,OL,12,7
2016,Louisville,Lukayus McNeil,So.,OL,13,12
2016,Louisville,Khalil Hunter,Sr.,OL,13,13
2016,Louisville,Kioloa Mahoni,Sr.,OL,13,13
2016,Louisville,Tobijah Hughley,Sr.,OL,13,13
2016,Louisville,Kenny Thomas,So.,OL,10,1
2016,Louisville,Geron Christian,So.,OL,13,13
2016,Marshall,Nate Devers,So.,OL,12,5
2016,Marshall,Jordan Dowrey,So.,OL,12,12
2016,Marshall,Sandley Jean-Felix,Jr.,OL,10,4
2016,Marshall,Alex Locklear,Fr.,OL,10,1
2016,Marshall,AJ Addison,Jr.,OL,11,2
2016,Marshall,Fedrice Binot,So.,OL,12,12
2016,Marshall,Michael Selby,Sr.,OL,6,6
2016,Marshall,Levi Brown,Fr.,OL,11,11
2016,Marshall,Clint Van Horn,Sr.,OL,9,9
2016,Maryland,Terrance Davis,Fr.,OL,13,9
2016,Maryland,Michael Dunn,Sr.,OL,11,11
2016,Maryland,Maurice Shelton,Sr.,OL,11,4
2016,Maryland,Mike Minter,Jr.,OL,13,11
2016,Maryland,Derwin Gray,So.,OL,13,3
2016,Maryland,Brendan Moore,So.,OL,13,13
2016,Maryland,Damian Prince,So.,OL,13,13
2016,Maryland,Quarvez Boulware,So.,OL,6,1
2016,Massachusetts,Fabian Hoeller,Sr.,OL,12,12
2016,Massachusetts,Elijah Wilkinson,Sr.,OL,9,9
2016,Massachusetts,Michael Boland,Sr.,OL,12,12
2016,Massachusetts,Anthony Fernandez,So.,OL,1,1
2016,Massachusetts,Jake Largay,So.,OL,12,7
2016,Massachusetts,Jack Driscoll,Fr.,OL,10,9
2016,Massachusetts,"Ray Thomas-Ishman, Sr.",Fr.,OL,12,12
2016,Memphis,Christopher Roberson,Sr.,OL,13,9
2016,Memphis,Jace Neville,So.,OL,13,5
2016,Memphis,Gabe Kuhn,Jr.,OL,13,13
2016,Memphis,Drew Kyser,So.,OL,13,13
2016,Memphis,Trevon Tate,So.,OL,13,12
2016,Memphis,Lio Lafaele,Jr.,OL,12,2
2016,Memphis,Dustin Woodard,Fr.,OL,13,11
2016,Miami (FL),Tyler Gauthier,So.,OL,8,4
2016,Miami (FL),Tyree St. Louis,So.,OL,13,8
2016,Miami (FL),Danny Isidora,Sr.,OL,13,12
2016,Miami (FL),Alex Gall,Sr.,OL,11,4
2016,Miami (FL),Trevor Darling,Jr.,OL,11,9
2016,Miami (FL),Kc McDermott,Jr.,OL,12,11
2016,Miami (FL),Sunny Odogwu,Sr.,OL,5,5
2016,Miami (FL),Nick Linder,Jr.,OL,9,9
2016,Miami (OH),Jordan Diamond,Sr.,OL,13,12
2016,Miami (OH),Danny Godlevske,Fr.,OL,12,10
2016,Miami (OH),Sam McCollum,So.,OL,13,13
2016,Miami (OH),Randy Heideman,Jr.,OL,11,2
2016,Miami (OH),Matt Skibinski,Fr.,OL,2,1
2016,Miami (OH),Mitch Palmer,So.,OL,3,3
2016,Miami (OH),Jordan Rigg,So.,OL,13,12
2016,Miami (OH),Collin Buchanan,Sr.,OL,12,12
2016,Michigan,Kyle Kalis,Sr.,OL,13,13
2016,Michigan,Erik Magnuson,Sr.,OL,13,13
2016,Michigan,Ben Braden,Sr.,OL,12,11
2016,Michigan,Ben Bredeson,Fr.,OL,13,8
2016,Michigan,Grant Newsome,So.,OL,5,5
2016,Michigan,Patrick Kugler,Sr.,OL,5,1
2016,Michigan,Juwann Bushell-Beatty,Jr.,OL,10,1
2016,Michigan,Mason Cole,Jr.,OL,13,12
2016,Michigan St.,Benny McGowan,Sr.,OL,12,9
2016,Michigan St.,Brian Allen,Jr.,OL,12,12
2016,Michigan St.,Kodi Kieler,Sr.,OL,11,11
2016,Michigan St.,Miguel Machado,Sr.,OL,12,8
2016,Michigan St.,David Beedle,So.,OL,11,5
2016,Michigan St.,Brandon Clemons,Sr.,OL,12,11
2016,Michigan St.,Cole Chewins,Fr.,OL,12,3
2016,Michigan St.,Tyler Higby,Fr.,OL,10,6
2016,Middle Tenn.,Hunter Rogers,Sr.,OL,12,1
2016,Middle Tenn.,Josh Chester,Sr.,OL,13,13
2016,Middle Tenn.,Daniel Stephens,Sr.,OL,13,13
2016,Middle Tenn.,Maurquice Shakir,Sr.,OL,13,13
2016,Middle Tenn.,Robert Behanan,Jr.,OL,13,2
2016,Middle Tenn.,Chandler Brewer,So.,OL,13,13
2016,Middle Tenn.,Carlos Johnson,Jr.,OL,10,9
2016,Middle Tenn.,Jonathan Roth,Fr.,OL,9,2
2016,Minnesota,Donnell Greene,So.,OL,13,8
2016,Minnesota,Vincent Calhoun,Jr.,OL,10,7
2016,Minnesota,Garrison Wright,Jr.,OL,13,13
2016,Minnesota,Connor Mayes,Jr.,OL,13,6
2016,Minnesota,Tyler Moore,So.,OL,12,12
2016,Minnesota,Jared Weyler,So.,OL,10,8
2016,Minnesota,Matt Leidner,Jr.,OL,5,1
2016,Minnesota,Jonah Pirsig,Sr.,OL,10,10
2016,Mississippi St.,Devon Desper,Sr.,OL,13,13
2016,Mississippi St.,Justin Senior,Sr.,OL,13,13
2016,Mississippi St.,Jamaal Clayborn,Sr.,OL,13,13
2016,Mississippi St.,Elgton Jenkins,So.,OL,12,5
2016,Mississippi St.,Deion Calhoun,So.,OL,9,9
2016,Mississippi St.,Martinas Rankin,Jr.,OL,13,10
2016,Mississippi St.,Michael Story,Fr.,OL,8,2
2016,Missouri,Tyler Howell,Jr.,OL,12,12
2016,Missouri,Alec Abeln,Jr.,OL,7,6
2016,Missouri,Paul Adams,So.,OL,12,12
2016,Missouri,Kevin Pendleton,So.,OL,12,12
2016,Missouri,Adam Ploudre,Jr.,OL,10,7
2016,Missouri,Jonah Dubinski,Fr.,OL,6,2
2016,Missouri,Sam Bailey,So.,OL,9,9
2016,NC State,Joe Scelfo,Sr.,OL,13,13
2016,NC State,Tony Adams,Jr.,OL,13,13
