season,school,player_name,class_year,position,gp,gs
2024,Arkansas St.,Tristian Smith,Jr.,OL,13,1
2024,Army West Point,Brady Small,So.,OL,14,14
2024,Army West Point,Lucas Scott,Sr.,OL,14,14
2024,Army West Point,Connor Finucane,Sr.,OL,14,14
2024,Army West Point,Bill Katsigiannis,Sr.,OL,14,14
2024,Army West Point,Paolo Gennarelli,So.,OL,14,14
2024,Auburn,Percy Lewis,Sr.,OL,12,5
2024,Auburn,Tate Johnson,Jr.,OL,11,1
2024,Auburn,Jeremiah Wright,Sr.,OL,12,12
2024,Auburn,Tyler Johnson,Fr.,OL,12,2
2024,Auburn,Bradyn Welch-Joiner,Fr.,OL,10,5
2024,Auburn,Connor Lew,So.,OL,12,12
2024,Auburn,Dillon Wade,Sr.,OL,12,12
2024,Auburn,Izavion Miller,Sr.,OL,11,11
2024,BYU,Brayden Keim,Sr.,OL,9,9
2024,BYU,Isaiah Jatta,Sr.,OL,3,2
2024,BYU,Austin Leausa,So.,OL,11,7
2024,BYU,Caleb Etienne,Sr.,OL,13,13
2024,BYU,Sonny Makasini,Jr.,OL,10,6
2024,BYU,Connor Pay,Sr.,OL,9,9
2024,BYU,Bruce Mitchell,Jr.,OL,13,6
2024,BYU,Weylin Lapuaho,So.,OL,13,13
2024,Ball St.,Damon Kaylor,Sr.,OL,4,4
2024,Ball St.,Jon Mucciolo,Sr.,OL,12,12
2024,Ball St.,Ethan Crowe,Sr.,OL,12,12
2024,Ball St.,Luke Dalton,So.,OL,2,1
2024,Ball St.,Kevin Meeder,Jr.,OL,10,10
2024,Ball St.,Chris Hood,So.,OL,10,8
2024,Ball St.,Taran Tyo,So.,OL,11,11
2024,Ball St.,Cody Smith,Fr.,OL,3,1
2024,Ball St.,Arkel Anugwom,Fr.,OL,3,1
2024,Baylor,Omar Aigbedion,Jr.,OL,13,13
2024,Baylor,Sidney Fugar,Jr.,OL,13,8
2024,Baylor,Alvin Ebosele,So.,OL,7,3
2024,Baylor,Campbell Barrington,Sr.,OL,12,12
2024,Baylor,Coleton Price,So.,OL,13,13
2024,Baylor,Kaden Sieracki,So.,OL,13,3
2024,Baylor,Ryan Lengyel,Jr.,OL,13,13
2024,Boise St.,Ben Dooley,Sr.,OL,14,14
2024,Boise St.,Daylon Metoyer,Jr.,OL,6,2
2024,Boise St.,Zach Holmes,Jr.,OL,13,8
2024,Boise St.,Roger Carreon,So.,OL,6,6
2024,Boise St.,Mason Randolph,Jr.,OL,4,3
2024,Boise St.,Tyler Keinath,Jr.,OL,10,8
2024,Boise St.,Jason Steele,Fr.,OL,6,3
2024,Boise St.,Kyle Cox,Fr.,OT,13,1
2024,Boise St.,Kage Casey,So.,OL,14,14
2024,Boise St.,Hall Schmidt,So.,OL,12,12
2024,Boston College,Dwayne Allick,Sr.,OL,13,2
2024,Boston College,Ozzy Trapilo,Sr.,OL,12,11
2024,Boston College,Jack Conley,Sr.,OL,12,11
2024,Boston College,Kevin Cline,Sr.,OL,12,1
2024,Boston College,Drew Kendall,Sr.,OL,13,12
2024,Boston College,Eryx Daugherty,So.,OL,3,1
2024,Boston College,Jude Bowry,Jr.,OL,12,11
2024,Boston College,Logan Taylor,Sr.,OL,12,11
2024,Bowling Green,Nick Reimer,Sr.,OT,4,4
2024,Bowling Green,Alex Wollschlaeger,Sr.,OT,12,12
2024,Bowling Green,Alex Padgett,Jr.,C,13,13
2024,Bowling Green,Nate Pabst,Jr.,OG,13,13
2024,Bowling Green,Billie Roberts,Sr.,OT,6,2
2024,Bowling Green,Cade Zimmerly,Jr.,OG,8,1
2024,Bowling Green,Jake Burns,Sr.,OG,13,7
2024,Bowling Green,Tunde Fatukasi,Sr.,OT,13,13
2024,Buffalo,Caelan Shepard,Sr.,OL,13,13
2024,Buffalo,Dom Polizzi,Sr.,OL,13,13
2024,Buffalo,Tyler Doty,Sr.,OL,13,13
2024,Buffalo,Henry Tabansi,So.,OL,13,13
2024,Buffalo,Trevor Brock,Jr.,OL,13,13
2024,California,Sioape Vatikani,Jr.,OL,5,3
2024,California,Matthew Wykoff,Jr.,OL,12,3
2024,California,Nick Morrow,Fr.,OL,11,11
2024,California,Frederick Williams III,Fr.,OL,5,5
2024,California,T.J. Session,Sr.,OL,12,12
2024,California,Bastian Swinney,Jr.,OL,11,10
2024,California,Rush Reimer,Sr.,OL,12,11
2024,California,Will McDonald,Sr.,OL,10,10
2024,Central Mich.,Jemeil Jackson,Sr.,OL,3,2
2024,Central Mich.,Martin Koivisto,So.,OL,9,5
2024,Central Mich.,Matthew Nehf,Fr.,OL,11,2
2024,Central Mich.,Brady Ploucha,So.,OL,12,12
2024,Central Mich.,Dominic Serapiglia III,Sr.,OL,12,12
2024,Central Mich.,Brayden Swartout,Sr.,OL,11,11
2024,Central Mich.,Davis Heinzen,Jr.,OL,12,12
2024,Central Mich.,Vashon Bailey,Sr.,OL,5,4
2024,Charlotte,Jordan Herman,Jr.,OL,10,1
2024,Charlotte,Jordan Spasojevic-Moko,Jr.,OL,10,10
2024,Charlotte,Jonny Hassard,Sr.,OL,12,11
2024,Charlotte,Mitchell Mayes,Sr.,OL,12,12
2024,Charlotte,PJ Wilkins,So.,OL,11,2
2024,Charlotte,Jonny King,Sr.,OL,12,12
2024,Charlotte,Kendall Stanley,So.,OL,12,12
2024,Cincinnati,Dartanyan Tinsley,Sr.,OL,9,9
2024,Cincinnati,Gavin Gerhardt,Sr.,OL,12,12
2024,Cincinnati,Phillip Wilder,Sr.,OL,8,7
2024,Cincinnati,Deondre Buford,Jr.,OL,11,8
2024,Cincinnati,Luke Kandra,Sr.,OL,12,12
2024,Cincinnati,John Williams,Sr.,OL,12,12
2024,Clemson,Walker Parks,Sr.,OL,14,14
2024,Clemson,Collin Sadler,So.,OL,2,1
2024,Clemson,Marcus Tate,Sr.,OL,10,10
2024,Clemson,Elyjah Thurmon,Fr.,OL,8,1
2024,Clemson,Tristan Leigh,Jr.,OL,12,12
2024,Clemson,Trent Howard,Sr.,OL,9,1
2024,Clemson,Blake Miller,Jr.,OL,14,14
2024,Clemson,Harris Sewell,So.,OL,12,3
2024,Clemson,Ryan Linthicum,Jr.,C,14,14
2024,Coastal Carolina,Heston Edwards,Jr.,OL,13,10
2024,Coastal Carolina,Zovon Lindsay,Sr.,OL,11,11
2024,Coastal Carolina,Donavan Manson,Sr.,OL,12,10
2024,Coastal Carolina,Anthony Walton,Jr.,OL,12,9
2024,Coastal Carolina,Nick Del Grande,So.,OL,13,13
2024,Coastal Carolina,Joseph Hanson,So.,OL,13,2
2024,Coastal Carolina,Thomas Johnson,Jr.,OL,10,8
2024,Coastal Carolina,Nate Thompson,Fr.,OL,2,1
2024,Colorado,Jordan Seaton,Fr.,OL,13,13
2024,Colorado,Phillip Houston,Jr.,OL,11,9
2024,Colorado,Kahlil Benson,Jr.,OL,9,4
2024,Colorado,Justin Mayers,Sr.,OL,11,7
2024,Colorado,Tyler Brown,Sr.,OL,13,12
2024,Colorado,Kareem Harden,Jr.,OL,13,7
2024,Colorado,Cash Cleveland,Fr.,OG,6,4
2024,Colorado,Hank Zilinskas,So.,OL,10,9
2024,Colorado St.,Alex Foster,Jr.,OL,8,3
2024,Colorado St.,Jacob Gardner,Sr.,OL,13,13
2024,Colorado St.,Tanner Morley,Fr.,OL,13,10
2024,Colorado St.,Aaron Karas,So.,OL,13,13
2024,Colorado St.,Saveyon Henderson,Sr.,OL,13,13
2024,Colorado St.,Drew Moss,Sr.,OL,13,13
2024,Duke,Eric Schon,Sr.,OL,13,1
2024,Duke,Tony Boggs,So.,OL,10,2
2024,Duke,Matt Craycraft,Jr.,OL,13,13
2024,Duke,Brian Parker II,Jr.,OL,13,13
2024,Duke,Justin Pickett,Sr.,OL,11,11
2024,Duke,Caleb Krings,Jr.,OL,13,13
2024,Duke,Bruno Fina,Sr.,OL,12,12
2024,Duke,Micah Sahakian,Sr.,OL,5,2
2024,East Carolina,Darius Bell,Jr.,OL,9,6
2024,East Carolina,Dustyn Hall,Sr.,OL,13,13
2024,East Carolina,Hampton Ergle,Sr.,OL,13,13
2024,East Carolina,Emmanuel Poku,So.,OL,13,13
2024,East Carolina,Jimarion McCrimon,So.,OL,12,7
2024,East Carolina,Parker Moorer,Sr.,OL,13,13
2024,Eastern Mich.,Blake Bustard,Sr.,OT,9,9
2024,Eastern Mich.,Broderick Roman,Sr.,OL,9,9
2024,Eastern Mich.,Mack Indestad,Jr.,OL,8,5
2024,Eastern Mich.,Chris Mayo,Sr.,OL,3,2
2024,Eastern Mich.,Mickey Rewolinski,Sr.,OL,12,12
2024,Eastern Mich.,Joshua Anderson,Jr.,OL,10,8
2024,Eastern Mich.,Carson Lee,Sr.,OL,11,10
2024,FIU,Ben Shellenback,Sr.,OL,8,6
2024,FIU,John Bock II,Jr.,OL,3,3
2024,FIU,Ming Tjon,Jr.,OL,1,1
2024,FIU,Knajee Saffold,Fr.,OL,1,1
2024,FIU,Naeer Jackson,So.,OL,12,12
2024,FIU,Jaleel Davis,So.,OL,9,4
2024,FIU,Jaheim Buchanon,So.,OL,12,12
2024,FIU,JaDarious Lee,Jr.,OL,10,10
2024,FIU,Travis Burke,Jr.,OT,12,12
2024,Fla. Atlantic,Malcolm Lamar,Sr.,OL,12,11
2024,Fla. Atlantic,Daughtry Richardson,So.,OL,7,6
2024,Fla. Atlantic,Andre Lamas,Sr.,OL,11,11
2024,Fla. Atlantic,Federico Maranges,Sr.,OL,9,9
2024,Fla. Atlantic,Jordan Church,Fr.,OL,12,12
2024,Fla. Atlantic,Alex Atcavage,Sr.,OL,12,10
2024,Florida,Knijeah Harris,So.,OL,13,13
2024,Florida,Austin Barber,Sr.,OL,13,13
2024,Florida,Kamryn Waites,Sr.,OL,13,2
2024,Florida,Jake Slaughter,Sr.,OL,13,13
2024,Florida,Bryce Lovett,So.,OL,13,3
2024,Florida,Brandon Crenshaw-Dickson,Sr.,OL,12,11
2024,Florida,Damieon George Jr.,Sr.,OL,10,10
2024,Florida St.,André Otto,Fr.,OL,12,3
2024,Florida St.,Jaylen Early,So.,OL,8,6
2024,Florida St.,Darius Washington,Sr.,OL,10,10
2024,Florida St.,Maurice Smith,Sr.,OL,11,11
2024,Florida St.,Jeremiah Byers,Sr.,OL,9,8
2024,Florida St.,Robert Scott Jr.,Sr.,OL,6,3
2024,Florida St.,Keiondre Jones,Sr.,OL,10,4
2024,Florida St.,Richie Leonard IV,Sr.,OL,4,3
2024,Florida St.,Jacob Rizy,Jr.,OL,11,5
2024,Florida St.,TJ Ferguson,Jr.,OL,11,7
2024,Fresno St.,Mose Vavao,Sr.,OL,12,12
2024,Fresno St.,Osmar Velez,Sr.,OL,12,12
2024,Fresno St.,Daniel Taumalolo,Sr.,OL,12,5
2024,Fresno St.,Toreon Penright,Sr.,OL,12,11
2024,Fresno St.,Edward Fonua,So.,OL,6,4
2024,Fresno St.,Campbell McHarg,Jr.,OL,5,4
2024,Fresno St.,Jacob Spomer,Sr.,OL,5,4
2024,Fresno St.,Braylen Nelson,Sr.,OL,13,13
2024,Ga. Southern,Dom Boyd,Sr.,OL,11,11
2024,Ga. Southern,Chance Carroll,Sr.,OL,13,7
2024,Ga. Southern,Bryson Broadway,Sr.,OL,13,13
2024,Ga. Southern,Weston Wallace,Sr.,OL,13,1
2024,Ga. Southern,Chandler Strong,So.,OL,8,6
2024,Ga. Southern,Pichon Wimbley,Jr.,OL,13,13
2024,Ga. Southern,Caelan Williams,Sr.,OL,13,2
2024,Ga. Southern,Caleb Cook,Jr.,OL,13,12
2024,Georgia,Xavier Truss,Sr.,OL,14,14
2024,Georgia,Tate Ratledge,Jr.,OL,10,9
2024,Georgia,Monroe Freeling,So.,OL,14,5
2024,Georgia,Drew Bobo,Fr.,OL,14,2
2024,Georgia,Dylan Fairchild,Jr.,OL,14,14
2024,Georgia,Micah Morris,Jr.,OL,12,5
2024,Georgia,Earnest Greene III,So.,OL,11,9
2024,Georgia,Jared Wilson,Jr.,OL,12,12
2024,Georgia St.,Trevor Timmons,So.,OL,12,11
2024,Georgia St.,Lamar Robinson,Jr.,OL,12,11
2024,Georgia St.,Alec Johnson,So.,OL,12,11
2024,Georgia St.,Kyrik Mason,Sr.,OL,2,1
2024,Georgia St.,Ben Chukwuma,Sr.,OL,11,10
2024,Georgia St.,Joshua Black,Sr.,OL,12,11
2024,Georgia Tech,Keylan Rutledge,Jr.,OL,13,13
2024,Georgia Tech,Harrison Moore,Fr.,OG,10,1
2024,Georgia Tech,Ethan Mackenny,So.,OL,5,1
2024,Georgia Tech,Corey Robinson II,Jr.,OL,12,7
2024,Georgia Tech,Joe Fusile,Jr.,OL,13,13
2024,Georgia Tech,Jordan Brown,Jr.,OL,5,5
2024,Georgia Tech,Weston Franklin,Sr.,OL,13,13
2024,Georgia Tech,Jordan Williams,Sr.,OL,13,13
2024,Hawaii,Kuao Peihopa,Jr.,OL,12,12
2024,Hawaii,Ka'ena Decambra,Jr.,OL,12,12
2024,Hawaii,Sergio Muasau,Sr.,OL,10,8
2024,Hawaii,Zhen Sotelo,Jr.,OL,9,9
2024,Hawaii,James Milovale,Jr.,OL,12,10
2024,Hawaii,Ethan Spencer,So.,OL,11,4
2024,Hawaii,Luke Felix-Fualalo,Sr.,OL,8,4
2024,Hawaii,Judah Kaio,Jr.,OL,4,1
2024,Houston,David Ndukwe,Jr.,OL,11,9
2024,Houston,Shamar Hobdy-Lee,Sr.,OL,10,2
2024,Houston,Peyton Dunn,Jr.,OL,12,12
2024,Houston,Demetrius Hunter,So.,OL,12,12
2024,Houston,Tank Jenkins,Sr.,OL,11,10
2024,Houston,Dakota White,Sr.,OL,7,3
2024,Houston,Jake Wiley,Sr.,OL,12,12
2024,Illinois,Melvin Priestly,Jr.,OL,13,13
2024,Illinois,Josh Kreutz,Jr.,OL,13,13
2024,Illinois,Zy Crisler,Sr.,OL,13,6
2024,Illinois,J.C. Davis,Sr.,OL,13,13
2024,Illinois,Brandon Henderson,So.,OL,13,7
2024,Illinois,Josh Gesky,Jr.,OL,13,13
2024,Indiana,Carter Smith,So.,OL,13,13
2024,Indiana,Drew Evans,So.,OL,9,9
2024,Indiana,Bray Lynch,So.,OL,13,13
2024,Indiana,Tyler Stephens,Sr.,OL,13,4
2024,Indiana,Trey Wedig,Sr.,OL,13,13
2024,Indiana,Mike Katic,Sr.,OL,13,13
2024,Iowa,Nick DeJong,Sr.,OL,13,2
2024,Iowa,Mason Richman,Sr.,OL,13,13
2024,Iowa,Tyler Elsbury,Sr.,OL,13,3
2024,Iowa,Connor Colby,Sr.,OL,13,13
2024,Iowa,Beau Stephens,Jr.,OL,11,11
2024,Iowa,Gennings Dunker,Jr.,OL,11,11
2024,Iowa,Logan Jones,Sr.,OL,12,12
2024,Iowa St.,Jarrod Hufford,Sr.,OL,14,14
2024,Iowa St.,Dylan Barrett,Jr.,OL,8,8
2024,Iowa St.,Jalen Travis,Sr.,OL,12,11
2024,Iowa St.,Tyler Miller,Sr.,OL,14,14
2024,Iowa St.,Tyler Maro,Jr.,OL,13,1
2024,Iowa St.,James Neal,Jr.,OL,14,7
2024,Iowa St.,Trevor Buhr,Fr.,OL,13,6
2024,Iowa St.,Brendan Black,So.,OL,14,13
2024,Jacksonville St.,Cam Jones,Sr.,OL,14,14
2024,Jacksonville St.,Amare Grayson,Fr.,OL,14,8
2024,Jacksonville St.,Cameron Griffin,So.,OL,10,2
2024,Jacksonville St.,K.D. Arnold,So.,OL,11,3
2024,Jacksonville St.,Clay Webb,Sr.,OL,14,14
2024,Jacksonville St.,Will O'Steen,Jr.,OL,14,14
2024,Jacksonville St.,Daveion Harley,So.,OL,13,8
2024,Jacksonville St.,Brock Robey,Sr.,OL,5,5
2024,James Madison,Pat McMurtrie,Sr.,OL,13,13
2024,James Madison,Jesse Ramil,Jr.,OL,12,12
2024,James Madison,Tanner Morris,Sr.,OL,13,13
2024,James Madison,Josh Toner,Jr.,OL,13,4
2024,James Madison,Riley Robell,Fr.,OL,6,1
2024,James Madison,Jo Simmons,So.,OL,13,1
2024,James Madison,Cole Potts,Sr.,OL,13,13
2024,Kansas,Bryce Foster,Jr.,OL,12,12
2024,Kansas,Calvin Clements,Fr.,OL,12,1
2024,Kansas,Kobe Baynes,Jr.,OL,12,12
2024,Kansas,Logan Brown,Jr.,OL,11,11
2024,Kansas,Bryce Cabeldue,Sr.,OL,12,12
2024,Kansas,Michael Ford Jr.,Sr.,OL,12,12
2024,Kansas St.,Taylor Poitier,Sr.,OL,13,13
2024,Kansas St.,Easton Kilty,Sr.,OL,13,13
2024,Kansas St.,Hadley Panzer,Sr.,OL,13,13
2024,Kansas St.,Carver Willis,Sr.,OL,11,11
2024,Kansas St.,Sam Hecht,Jr.,OL,13,13
2024,Kansas St.,Andrew Leingang,Jr.,OL,13,2
2024,Kennesaw St.,Isaac Cannizzaro,Fr.,OL,1,1
2024,Kennesaw St.,Jacob Kettels,Jr.,OL,10,8
2024,Kennesaw St.,Mason Bowers,Jr.,OL,11,10
2024,Kennesaw St.,Benton Dunn,Fr.,OL,1,1
2024,Kennesaw St.,Seaburn Hines,So.,OL,12,7
2024,Kennesaw St.,Ethan Newman,Fr.,OL,12,12
2024,Kennesaw St.,J.T. Pennington,Jr.,OL,12,10
2024,Kent St.,Tony Georges,Sr.,OL,12,9
2024,Kent St.,Elijah Williams,Fr.,OL,3,3
2024,Kent St.,Cameron Golden,Sr.,OL,7,7
2024,Kent St.,Mason Maddox,So.,OL,7,5
2024,Kent St.,Dustyn Morell,Jr.,OL,11,9
2024,Kent St.,Jimto Obidegwu,Jr.,OL,11,11
2024,Kent St.,Garrett Masterson,Jr.,OL,8,6
2024,Kent St.,Andrew Page,So.,OL,2,1
2024,Kent St.,Chris Farrell,So.,OL,12,8
2024,Kent St.,Tristen Bittner,Sr.,OL,6,1
2024,Kentucky,Jalen Farmer,So.,OL,12,12
2024,Kentucky,Eli Cox,Sr.,OL,12,12
2024,Kentucky,Gerald Mincey,Jr.,OL,7,7
2024,Kentucky,Marques Cox,Sr.,OL,12,12
2024,Kentucky,Jager Burton,Jr.,OL,10,10
2024,Kentucky,Dylan Ray,Jr.,OL,12,2
2024,Kentucky,Malachi Wood,So.,OL,11,5
2024,LSU,Paul Mubenga,Fr.,OL,10,5
2024,LSU,Emery Jones Jr.,Jr.,OL,12,12
2024,LSU,Miles Frazier,Sr.,OL,13,13
2024,LSU,Garrett Dellinger,Sr.,OL,7,7
2024,LSU,Will Campbell,Jr.,OL,12,12
2024,LSU,Tyree Adams,Fr.,OL,8,2
2024,LSU,Bo Bordelon,So.,OL,13,1
2024,LSU,DJ Chester,Fr.,OL,13,13
2024,Liberty,John Paul Flores,Sr.,OL,9,7
2024,Liberty,D.J. Geth,Fr.,OL,10,2
2024,Liberty,Jordan Hall,Sr.,OL,11,1
2024,Liberty,Austin Anderson,Fr.,OL,4,1
2024,Liberty,Harrison Hayes,Jr.,OL,12,5
2024,Liberty,Aaron Fenimore,Fr.,OL,12,12
2024,Liberty,Jack Tucker,Jr.,OL,12,12
2024,Liberty,Jordan White,Jr.,OL,11,11
2024,Liberty,Xavior Gray,Jr.,OL,11,9
2024,Louisiana,Bryant Williams,So.,OL,12,3
2024,Louisiana,Quinton Williams,Jr.,OL,2,1
2024,Louisiana,Kaden Moreau,So.,OL,13,3
2024,Louisiana,King McGowen,Sr.,OL,12,10
2024,Louisiana,Landon Burton,Sr.,OL,14,14
2024,Louisiana,Jax Harrington,Jr.,OL,12,12
2024,Louisiana,George Jackson,Jr.,OL,12,12
2024,Louisiana,AJ Gillie,Sr.,OL,13,13
2024,Louisiana,Mackey Maillho,Jr.,OL,14,1
2024,Louisiana Tech,Daniel Keys,Sr.,OL,13,13
2024,Louisiana Tech,Zarian McGill,Sr.,OL,12,3
2024,Louisiana Tech,Austin Ellis,Fr.,OL,1,1
2024,Louisiana Tech,Ja'Marion Kennedy,Fr.,OL,13,4
2024,Louisiana Tech,Brett Canis,Jr.,OL,12,2
2024,Louisiana Tech,Roy Brackins III,Fr.,OL,13,1
2024,Louisiana Tech,Landon Nelson,Sr.,OL,12,10
2024,Louisiana Tech,Jerren Gilbert,Sr.,OL,12,10
2024,Louisiana Tech,Hayden Christman,Fr.,OL,13,11
2024,Louisiana Tech,Bert Hale,Sr.,OL,12,12
2024,Louisville,Trevonte Sylvester,Jr.,OL,12,8
2024,Louisville,Austin Collins,Sr.,OL,12,7
2024,Louisville,Renato Brown,Sr.,OL,11,5
2024,Louisville,Michael Gonzalez,Sr.,OL,13,13
2024,Louisville,Jonathan Mendoza,Sr.,OL,13,6
2024,Louisville,Monroe Mills,Sr.,OL,11,10
2024,Louisville,Ransom McDermott,Fr.,OL,2,1
2024,Louisville,Pete Nygra,Sr.,OL,13,13
2024,Louisville,Rasheed Miller,Jr.,OL,7,2
2024,Marshall,Elijah Ellis,Sr.,OL,13,13
2024,Marshall,Shun'Markus Adams,So.,OL,13,2
2024,Marshall,Jeremy Jones,Sr.,OL,13,13
2024,Marshall,Bryce Ramsey,Jr.,OL,10,10
2024,Marshall,Jalen Slappy,So.,OL,13,13
2024,Marshall,Eric Meeks,So.,OL,12,1
2024,Marshall,Logan Osburn,Sr.,OL,13,13
2024,Marshall,Treaden Henry,Fr.,OL,1,1
2024,Maryland,Isaac Bunyun,Sr.,OL,12,12
2024,Maryland,Josh Kaltenberger,Jr.,OL,12,12
2024,Maryland,Alan Herron,Jr.,OL,12,12
2024,Maryland,Aliou Bah,So.,OL,12,12
2024,Maryland,Terez Davis,Fr.,OL,10,2
2024,Maryland,Marcus Dumervil,Jr.,OL,10,3
2024,Maryland,Andre Roye Jr.,Jr.,OL,7,7
2024,Massachusetts,Brayden Rohme,Sr.,OL,12,12
2024,Massachusetts,Luke Painton,Sr.,OL,1,1
2024,Massachusetts,Benjamin Roy Jr.,Jr.,OL,11,7
2024,Massachusetts,Ethan Mottinger,Sr.,OL,12,12
2024,Massachusetts,Ryan Mosesso,Jr.,OL,11,8
2024,Massachusetts,Wyatt Terlaak,Jr.,OL,10,8
2024,Massachusetts,Josh Atwood,Sr.,OL,12,12
2024,Memphis,Trent Holler,Sr.,OL,13,13
2024,Memphis,Keydrell Lewis,Sr.,OT,10,6
2024,Memphis,Chris Adams,So.,OL,13,13
2024,Memphis,Xavier Hill,Jr.,OL,13,13
2024,Memphis,Jonah Gambill,Sr.,OL,13,13
2024,Memphis,Malachi Breland,Fr.,OL,10,7
2024,Miami (FL),Markel Bell,Jr.,OL,12,5
2024,Miami (FL),Zach Carpenter,Sr.,OL,13,13
2024,Miami (FL),Francis Mauigoa,So.,OL,13,13
2024,Miami (FL),Anez Cooper,Jr.,OL,13,13
2024,Miami (FL),Jalen Rivers,Jr.,OL,8,8
2024,Miami (FL),Ryan Rodriguez,Sr.,OL,1,1
2024,Miami (FL),Matthew McCoy,Jr.,OL,11,11
2024,Miami (OH),Will Jados,Sr.,OL,13,13
2024,Miami (OH),Drew Terrill,Jr.,OL,9,1
2024,Miami (OH),Greg Smith Jr.,So.,OL,13,1
2024,Miami (OH),Charlie Nank,Sr.,OL,13,13
2024,Miami (OH),John Young,Sr.,OL,14,14
2024,Miami (OH),Kolby Borders,Sr.,OL,14,14
2024,Miami (OH),Reid Holskey,Sr.,OL,14,14
2024,Michigan,Myles Hinton,Sr.,OL,10,10
2024,Michigan,Andrew Sprague,Fr.,OL,4,1
2024,Michigan,Josh Priebe,Sr.,OL,13,13
2024,Michigan,Jeffrey Persi,Sr.,OL,10,2
2024,Michigan,Andrew Gentry,Jr.,OL,8,2
2024,Michigan,Dominick Giudice,Sr.,OL,10,5
2024,Michigan,Evan Link,So.,OL,13,11
2024,Michigan,Greg Crippen,Sr.,OL,11,8
2024,Michigan,Giovanni El-Hadi,Sr.,OL,13,13
2024,Michigan St.,Tanner Miller,Sr.,OL,12,12
2024,Michigan St.,Rakeem Johnson,Fr.,OL,5,1
