season,school,player_name,class_year,position,gp,gs
2018,BYU,Keanu Saleapaga,Fr.,OL,10,8
2018,BYU,James Empey,Fr.,OL,13,13
2018,BYU,Brady Christensen,Fr.,OL,13,13
2018,BYU,Thomas Shoaf,Jr.,OL,9,2
2018,BYU,Tristen Hoge,So.,OL,13,13
2018,BYU,Austin Hoyt,Sr.,OL,13,13
2018,BYU,Kieffer Longson,So.,OL,9,3
2018,Ball St.,Zac Ricketts,Jr.,OL,11,11
2018,Ball St.,Danny Pinter,Jr.,OL,12,12
2018,Ball St.,Andrew Poenitsch,Jr.,OL,11,11
2018,Ball St.,Alex Joss,Sr.,OL,2,1
2018,Ball St.,Kaleb Slaven,So.,OL,3,3
2018,Ball St.,Curtis Blackwell,So.,OL,12,11
2018,Ball St.,Grant Williamson,Jr.,OL,9,1
2018,Ball St.,Luke Martin,Fr.,OL,3,2
2018,Ball St.,Chris Beech,So.,OL,12,8
2018,Baylor,Jake Fruhmorgen,Jr.,OL,7,3
2018,Baylor,Eleasah Anderson,Fr.,OL,4,2
2018,Baylor,Sam Tecklenburg,Jr.,OL,13,12
2018,Baylor,Blake Blackmar,Sr.,OL,13,13
2018,Baylor,Christian Beard,Sr.,OL,8,1
2018,Baylor,Josh Malin,Sr.,OL,10,2
2018,Baylor,Xavier Newman,So.,OL,7,3
2018,Baylor,Johncarlo Valentin,Jr.,OL,11,9
2018,Baylor,Connor Galvin,Fr.,OL,13,6
2018,Baylor,Patrick Lawrence,Sr.,OL,13,13
2018,Boise St.,Eric Quevedo,Jr.,OL,10,9
2018,Boise St.,Garrett Larson,Jr.,OL,12,12
2018,Boise St.,Ezra Cleveland,So.,OL,13,13
2018,Boise St.,Andres Preciado,Sr.,OL,12,6
2018,Boise St.,John Molchon,Jr.,OL,13,13
2018,Boise St.,Donte Harrington,So.,OL,6,4
2018,Boise St.,John Ojukwu,Fr.,OL,12,7
2018,Boston College,Ben Petrula,So.,OL,12,12
2018,Boston College,Aaron Monteiro,Sr.,OL,12,12
2018,Boston College,Chris Lindstrom,Sr.,OL,12,12
2018,Boston College,Jon Baker,Sr.,OL,11,11
2018,Boston College,Sam Schmal,Sr.,OL,8,6
2018,Boston College,Alec Lindstrom,Fr.,OL,11,1
2018,Boston College,John Phillips,Jr.,OL,12,6
2018,Bowling Green,Jack Kramer,Jr.,OL,11,11
2018,Bowling Green,Lorenzo Taborn,Jr.,OL,9,9
2018,Bowling Green,Derek Downs,So.,OL,11,3
2018,Bowling Green,John Kurtz,Sr.,OL,10,8
2018,Bowling Green,Caleb Bright,So.,OL,9,6
2018,Bowling Green,Austin Labus,Sr.,OL,10,10
2018,Bowling Green,Matt Tanner,So.,OL,11,7
2018,Buffalo,Kayode Awosika,So.,OL,14,14
2018,Buffalo,Jacob Gall,Fr.,OL,13,5
2018,Buffalo,Paul Nosworthy,Jr.,OL,13,13
2018,Buffalo,Evin Ksiezarczyk,Jr.,OL,14,14
2018,Buffalo,James O'Hagan,Sr.,OL,14,14
2018,Buffalo,Trey Derouen,Jr.,OL,6,1
2018,Buffalo,Tomas Jack-Kurdyla,Jr.,OL,14,9
2018,Buffalo,Jacquis Webb,Sr.,OL,9,1
2018,California,Gentle Williams,So.,OL,7,3
2018,California,Jake Curhan,So.,OL,13,13
2018,California,Valentino Daltoso,So.,OL,13,13
2018,California,Michael Saffell,So.,OL,6,5
2018,California,Addison Ooms,Sr.,OL,13,13
2018,California,Ryan Gibson,Jr.,OL,9,7
2018,California,Patrick Mekari,Sr.,OL,10,10
2018,Central Mich.,Clay Walderzak,Sr.,OL,9,7
2018,Central Mich.,Alex Neering,Sr.,OL,3,3
2018,Central Mich.,Derek Smith,So.,OL,8,8
2018,Central Mich.,Jeff Strome,So.,OL,3,1
2018,Central Mich.,Joe Komel,Sr.,OL,4,1
2018,Central Mich.,Nick Follmer,Fr.,OL,9,6
2018,Central Mich.,Shakir Carr,Sr.,OL,12,12
2018,Central Mich.,Jamezz Kimbrough,Fr.,OL,12,12
2018,Central Mich.,Steve Eipper,Jr.,OL,11,10
2018,Charlotte,Jaelin Fisher,So.,OL,12,12
2018,Charlotte,Nate Davis,Sr.,OL,8,7
2018,Charlotte,Cameron Clark,Jr.,OL,12,12
2018,Charlotte,Jalen Allen,Sr.,OL,4,4
2018,Charlotte,Chris Brown,Sr.,OL,12,12
2018,Charlotte,Darren Drake,Sr.,OL,12,12
2018,Charlotte,Dominic Taylor,Jr.,OL,10,1
2018,Cincinnati,Jakari Robinson,Fr.,OL,8,6
2018,Cincinnati,Vincent McConnell,Fr.,OL,12,1
2018,Cincinnati,Kyle Trout,Sr.,OL,13,13
2018,Cincinnati,Garrett Campbell,Sr.,OL,8,8
2018,Cincinnati,Morgan James,Jr.,OL,13,13
2018,Cincinnati,Chris Ferguson,Sr.,OL,12,12
2018,Cincinnati,Dino Boyd,Sr.,OL,13,12
2018,Clemson,John Simpson,Jr.,OL,15,15
2018,Clemson,Gage Cervenka,Jr.,OL,15,8
2018,Clemson,Mitch Hyatt,Sr.,OL,15,15
2018,Clemson,Sean Pollard,Jr.,OL,14,7
2018,Clemson,Cade Stewart,So.,OL,15,1
2018,Clemson,Tremayne Anchrum,Jr.,OL,15,15
2018,Clemson,Justin Falcinelli,Sr.,OL,14,14
2018,Coastal Carolina,Trey Carter,So.,OL,12,12
2018,Coastal Carolina,Brock Hoffman,So.,OL,12,12
2018,Coastal Carolina,Steven Bedosky,So.,OL,12,11
2018,Coastal Carolina,Jack Franklin,So.,OL,10,5
2018,Coastal Carolina,Sean Fitzgerald,Fr.,OL,12,7
2018,Coastal Carolina,Ethan Howard,Jr.,OL,12,12
2018,Colorado,Colby Pursell,Fr.,OL,12,12
2018,Colorado,William Sherman,Fr.,OL,12,9
2018,Colorado,Aaron Haigler,Jr.,OL,12,11
2018,Colorado,Brett Tonz,Jr.,OL,9,6
2018,Colorado,Josh Kaiser,Sr.,OL,12,10
2018,Colorado,Jacob Moretti,Fr.,OL,7,2
2018,Colorado,Tim Lynott,Jr.,OL,10,7
2018,Colorado St.,Salofi Gaoa,Jr.,OL,11,2
2018,Colorado St.,Jeff Taylor,Jr.,OL,12,11
2018,Colorado St.,Ben Knox,Sr.,OL,12,12
2018,Colorado St.,Tyler Bjorklund,Sr.,OL,6,6
2018,Colorado St.,Colby Meeks,Sr.,OL,12,12
2018,Colorado St.,T.J. Roundtree,Sr.,OL,12,3
2018,Colorado St.,Barry Wesley,So.,OL,12,12
2018,Duke,Robert Kraeling,So.,OL,13,13
2018,Duke,Rakavius Chambers,So.,OL,13,12
2018,Duke,Zach Harmon,Sr.,OL,10,10
2018,Duke,Christian Harris,Sr.,OL,13,10
2018,Duke,Jack Wohlabaugh,So.,OL,13,9
2018,Duke,Julian Santos,Jr.,OL,13,7
2018,Duke,Jaylen Miller,So.,OL,7,3
2018,East Carolina,Garrett McGhin,Sr.,OL,12,12
2018,East Carolina,John Spellacy,So.,OL,6,6
2018,East Carolina,Dqmarcus Shaw,Sr.,OL,5,2
2018,East Carolina,Cortez Herrin,Jr.,OL,12,12
2018,East Carolina,Branden Pena,Sr.,OL,4,4
2018,East Carolina,D'Ante Smith,Jr.,OL,12,12
2018,East Carolina,Peyton Winstead,Fr.,OL,9,6
2018,East Carolina,Fernando Frye,Jr.,OL,8,5
2018,East Carolina,Jordan Johnson,So.,OL,1,1
2018,Eastern Mich.,Steve Nielsen,Jr.,OL,13,13
2018,Eastern Mich.,Ka'John Armstrong,Sr.,OL,13,2
2018,Eastern Mich.,Jeremy Hickey,Sr.,OL,13,12
2018,Eastern Mich.,Dakota Tallman,Sr.,OL,13,13
2018,Eastern Mich.,Sidy Sow,So.,OL,13,11
2018,Eastern Mich.,Brian Dooley,Fr.,OL,4,2
2018,Eastern Mich.,Jake Donnellon,So.,OL,13,3
2018,Eastern Mich.,Jimmy Leatiota,Sr.,OL,11,10
2018,FIU,Shane McGough,So.,OL,13,9
2018,FIU,Daquane Wilkie,Sr.,OL,13,9
2018,FIU,Kai Absheer,Sr.,OL,12,7
2018,FIU,Dallas Connell,Jr.,OL,12,12
2018,FIU,Neal Mars,Sr.,OL,7,1
2018,FIU,Jordan Budwig,Sr.,OL,13,13
2018,FIU,D'Antne Demery,So.,OL,11,10
2018,Fla. Atlantic,Nick Weber,So.,OL,12,1
2018,Fla. Atlantic,Antonio Riles,Jr.,OL,12,12
2018,Fla. Atlantic,Reggie Bain,Sr.,OL,12,12
2018,Fla. Atlantic,Brandon Walton,Jr.,OL,11,11
2018,Fla. Atlantic,BJ Etienne,So.,OL,12,11
2018,Fla. Atlantic,Junior Diaz,Jr.,OL,11,11
2018,Florida,Jawaan Taylor,Jr.,OL,13,12
2018,Florida,Stone Forsythe,So.,OL,13,1
2018,Florida,Martez Ivey,Sr.,OL,13,13
2018,Florida,Noah Banks,Jr.,OL,12,1
2018,Florida,Tyler Jordan,Sr.,OL,13,13
2018,Florida,Nick Buchanan,Jr.,OL,12,12
2018,Florida,Fred Johnson,Sr.,OL,13,13
2018,Florida St.,Mike Arnold,So.,OL,12,11
2018,Florida St.,Cole Minshew,Jr.,OL,8,7
2018,Florida St.,Derrick Kelly II,Sr.,OL,10,9
2018,Florida St.,Brady Scott,Fr.,OL,10,6
2018,Florida St.,Abdul Bello,Jr.,OL,11,2
2018,Florida St.,Alec Eberle,Sr.,OL,12,12
2018,Florida St.,Arthur Williams,Sr.,OL,12,5
2018,Florida St.,Landon Dickerson,So.,OL,2,2
2018,Florida St.,Jauan Williams,So.,OL,8,6
2018,Fresno St.,Quireo Woodley,So.,OL,3,1
2018,Fresno St.,Logan Hughes,Sr.,OL,14,9
2018,Fresno St.,Markus Boyer,Sr.,OL,14,13
2018,Fresno St.,Christian Cronk,Sr.,OL,14,14
2018,Fresno St.,Syrus Tuitele,So.,OL,12,12
2018,Fresno St.,Micah St. Andrew,Sr.,OL,14,14
2018,Fresno St.,Dontae Bull,Fr.,OL,7,1
2018,Fresno St.,Netane Muti,So.,OL,3,2
2018,Fresno St.,Nick Abbs,Jr.,OL,13,3
2018,Ga. Southern,Peyton Backer,Fr.,OL,4,1
2018,Ga. Southern,Brian Miller,Fr.,OL,13,13
2018,Ga. Southern,Caleb Kelly,So.,OL,3,1
2018,Ga. Southern,Curtis Rainey,Sr.,OL,13,11
2018,Ga. Southern,Lawrence Edwards,So.,OL,13,4
2018,Ga. Southern,Jake Edwards,Jr.,OL,13,1
2018,Ga. Southern,Jakob Cooper,Jr.,OL,12,11
2018,Ga. Southern,Jeremiah Culbreth,Sr.,OL,13,13
2018,Ga. Southern,Drake Grall,Sr.,OL,7,2
2018,Ga. Southern,Aaron Dowdell,So.,OL,13,9
2018,Georgia,Solomon Kindley,So.,OL,14,14
2018,Georgia,Lamont Gaillard,Sr.,OL,14,14
2018,Georgia,Ben Cleveland,So.,OL,8,4
2018,Georgia,Isaiah Wilson,Fr.,OL,14,14
2018,Georgia,Andrew Thomas,So.,OL,13,13
2018,Georgia,Cade Mays,Fr.,OL,11,7
2018,Georgia,Trey Hill,Fr.,OL,14,4
2018,Georgia St.,Hunter Atkinson,Jr.,OL,12,12
2018,Georgia St.,Gabe Mobley,Sr.,OL,6,6
2018,Georgia St.,Pat Bartlett,So.,OL,12,5
2018,Georgia St.,Shamarious Gilmore,So.,OL,12,12
2018,Georgia St.,Jalen Jackson,Fr.,OL,9,8
2018,Georgia St.,Lucas Johnson,Sr.,OL,12,7
2018,Georgia St.,Jamal Paxton,Sr.,OL,7,7
2018,Georgia St.,Malik Sumter,So.,OL,10,5
2018,Georgia Tech,Jahaziel Lee,Jr.,OL,11,6
2018,Georgia Tech,Zach Quinney,So.,OL,13,12
2018,Georgia Tech,Brad Morgan,Sr.,OL,11,3
2018,Georgia Tech,Kenny Cooper,Jr.,OL,11,7
2018,Georgia Tech,Connor Hansen,So.,OL,11,9
2018,Georgia Tech,Will Bryan,Sr.,OL,6,2
2018,Georgia Tech,Bailey Ivemeyer,Sr.,OL,7,1
2018,Georgia Tech,Parker Braun,Jr.,OL,13,13
2018,Georgia Tech,Andrew Marshall,Sr.,OL,12,12
2018,Hawaii,Taaga Tuulima,So.,OL,13,11
2018,Hawaii,J.R. Hensley,Jr.,OL,14,14
2018,Hawaii,Solo Vaipulu,Fr.,OL,14,14
2018,Hawaii,Ilm Manning,Fr.,OL,14,14
2018,Hawaii,Kohl Levao,Jr.,OL,14,14
2018,Hawaii,Joey Nu'uanu-Kuhi'iki,So.,OL,7,3
2018,Houston,Braylon Jones,Jr.,OL,13,13
2018,Houston,Mason Denley,Sr.,OL,12,12
2018,Houston,Keenan Murphy,So.,OL,13,1
2018,Houston,Will Noble,Sr.,OL,13,13
2018,Houston,Jarrid Williams,Jr.,OL,13,13
2018,Houston,Josh Jones,Jr.,OL,13,13
2018,Illinois,Doug Kramer,So.,OL,12,12
2018,Illinois,Alex Palczewski,So.,OL,12,12
2018,Illinois,Vederian Lowe,So.,OL,12,12
2018,Illinois,Nick Allegretti,Sr.,OL,12,12
2018,Illinois,Kendrick Green,Fr.,OL,12,12
2018,Indiana,Delroy Baker,Sr.,OL,12,1
2018,Indiana,Coy Cronk,Jr.,OL,11,11
2018,Indiana,Brandon Knight,Sr.,OL,12,12
2018,Indiana,Simon Stepaniak,Jr.,OL,12,12
2018,Indiana,Wes Martin,Sr.,OL,12,12
2018,Indiana,Hunter Littlejohn,Jr.,OL,12,4
2018,Indiana,Nick Linder,Sr.,OL,12,8
2018,Iowa,Cole Banwart,So.,OL,11,7
2018,Iowa,Tristan Wirfs,So.,OL,12,12
2018,Iowa,Keegan Render,Sr.,OL,13,13
2018,Iowa,Ross Reynolds,Sr.,OL,13,13
2018,Iowa,Alaric Jackson,So.,OL,12,12
2018,Iowa,Levi Paulsen,Jr.,OL,12,1
2018,Iowa,Dalton Ferguson,Sr.,OL,9,7
2018,Iowa St.,Colin Newell,Fr.,OL,13,12
2018,Iowa St.,Josh Knipfel,Jr.,OL,13,13
2018,Iowa St.,Bryce Meeker,Jr.,OL,13,13
2018,Iowa St.,Josh Mueller,So.,OL,3,2
2018,Iowa St.,Collin Olson,Jr.,OL,13,11
2018,Iowa St.,Sean Foster,So.,OL,4,1
2018,Iowa St.,Julian Good-Jones,Jr.,OL,13,13
2018,Kansas,Andru Tovi,Jr.,OL,12,6
2018,Kansas,Malik Clark,So.,OL,11,11
2018,Kansas,Hakeem Adeniji,Jr.,OL,12,12
2018,Kansas,Alex Fontana,Sr.,OL,12,9
2018,Kansas,Dwayne Wallace,Sr.,OL,12,10
2018,Kansas,Kevin Feder,Jr.,OL,12,12
2018,Kansas St.,Dalton Risner,Sr.,OL,12,12
2018,Kansas St.,Scott Frantz,Jr.,OL,12,12
2018,Kansas St.,Abdul Beecham,Sr.,OL,12,11
2018,Kansas St.,Tyler Mitchell,Jr.,OL,11,11
2018,Kansas St.,Josh Rivas,Fr.,OL,12,2
2018,Kansas St.,Adam Holtorf,Jr.,OL,12,12
2018,Kent St.,Nate Warnock,Jr.,OL,12,12
2018,Kent St.,Mike Marinelli,Jr.,OL,11,10
2018,Kent St.,Bryce Gibbs,Jr.,OL,8,6
2018,Kent St.,Chase Van Hoef,Jr.,OL,9,5
2018,Kent St.,Julian Sams,Fr.,OL,12,12
2018,Kent St.,Jamil Viaud,Jr.,OL,10,7
2018,Kentucky,Naasir Watkins,So.,OL,11,1
2018,Kentucky,Logan Stenberg,Jr.,OL,13,13
2018,Kentucky,George Asafo-Adjei,Sr.,OL,12,12
2018,Kentucky,Drake Jackson,Jr.,OL,13,13
2018,Kentucky,Jervontius Stallings,Sr.,OL,13,13
2018,Kentucky,E.J. Price,So.,OL,13,11
2018,Kentucky,Darian Kinnard,Fr.,OL,9,2
2018,LSU,Lloyd Cushenberry,So.,OL,13,13
2018,LSU,Donavaughn Campbell,So.,OL,3,1
2018,LSU,Garrett Brumfield,Sr.,OL,9,9
2018,LSU,Adrian Magee,Jr.,OL,10,4
2018,LSU,Badara Traore,Jr.,OL,13,2
2018,LSU,Chasen Hines,Fr.,OL,8,1
2018,LSU,Damien Lewis,Jr.,OL,13,13
2018,LSU,Saahdiq Charles,So.,OL,10,10
2018,LSU,Austin Deculus,So.,OL,13,12
2018,Liberty,Thomas Sargeant,So.,OL,12,12
2018,Liberty,Julio Lozano,Sr.,OL,12,12
2018,Liberty,Sam Isaacson,Jr.,OL,9,1
2018,Liberty,Ben Fiordelise,Sr.,OL,12,8
2018,Liberty,Ethan Crawford,Jr.,OL,8,5
2018,Liberty,Cooper McCaw,Fr.,OL,12,3
2018,Liberty,Dontae Duff,Jr.,OL,12,12
2018,Liberty,Tristan Schultz,So.,OL,12,10
2018,Louisiana,Kevin Dotson,Jr.,OL,14,14
2018,Louisiana,Robert Hunt,Jr.,OL,14,14
2018,Louisiana,Rico Robinson,Jr.,OL,14,14
2018,Louisiana,Ken Marks,Jr.,OL,13,13
2018,Louisiana,Cole Prudhomme,Jr.,OL,14,14
2018,Louisiana Tech,Joshua Mote,Fr.,OL,4,4
2018,Louisiana Tech,Kody Russey,So.,OL,13,13
2018,Louisiana Tech,O'Shea Dugas,Sr.,OL,12,11
2018,Louisiana Tech,Ethan Reed,Jr.,OL,13,13
2018,Louisiana Tech,Shane Carpenter,Sr.,OL,13,4
2018,Louisiana Tech,Michael Rodriguez,Sr.,OL,12,10
2018,Louisiana Tech,Devante Lovett,Jr.,OL,11,1
2018,Louisiana Tech,Drew Kirkpatrick,Jr.,OL,11,5
2018,Louisiana Tech,Willie Allen,So.,OL,12,2
2018,Louisiana Tech,Hanner Shipley,Sr.,OL,12,2
2018,Louisville,Mekhi Becton,So.,OL,12,12
2018,Louisville,Linwood Foy,Sr.,OL,12,12
2018,Louisville,Nathan Scheler,Jr.,OL,10,5
2018,Louisville,Cole Bentley,So.,OL,12,12
2018,Louisville,Caleb Chandler,Fr.,OL,5,3
2018,Louisville,Kenny Thomas,Sr.,OL,9,4
2018,Louisville,Lukayus McNeil,Sr.,OL,12,12
2018,Marshall,Alex Mollette,So.,OL,4,4
2018,Marshall,Cain Madden,So.,OL,13,9
2018,Marshall,Alex Locklear,Jr.,OL,13,1
2018,Marshall,Levi Brown,Jr.,OL,13,13
2018,Marshall,Tarik Adams,So.,OL,12,12
2018,Marshall,Jordan Dowrey,Sr.,OL,13,13
2018,Marshall,Will Ulmer,So.,OL,13,13
2018,Maryland,Derwin Gray,Sr.,OL,10,10
2018,Maryland,Marcus Minor,So.,OL,3,3
2018,Maryland,Johnny Jordan,So.,OL,10,6
2018,Maryland,Tyler Hamilton,So.,OL,1,1
2018,Maryland,Sean Christie,Sr.,OL,11,11
2018,Maryland,Damian Prince,Sr.,OL,10,9
2018,Maryland,Ellis McKennie,Jr.,OL,12,3
2018,Maryland,Brendan Moore,Sr.,OL,12,12
2018,Maryland,Terrance Davis,Jr.,OL,8,6
2018,Massachusetts,"Ray Thomas-Ishman, Sr.",Jr.,OL,12,11
2018,Massachusetts,Lukas Kolter,Sr.,OL,10,9
2018,Massachusetts,Derek Dumais,Jr.,OL,12,12
2018,Massachusetts,Mike Yerardi,Jr.,OL,12,4
2018,Massachusetts,Jake Largay,Sr.,OL,12,12
2018,Massachusetts,Larnel Coleman,So.,OL,12,12
2018,Memphis,Drew Kyser,Sr.,OL,14,14
2018,Memphis,Dustin Woodard,Jr.,OL,14,14
2018,Memphis,Trevon Tate,Sr.,OL,14,14
2018,Memphis,Dylan Parham,Fr.,OL,14,14
2018,Memphis,Roger Joseph,Sr.,OL,14,14
2018,Miami (FL),Hayden Mahoney,Jr.,OL,13,10
2018,Miami (FL),Tyree St. Louis,Sr.,OL,13,13
2018,Miami (FL),Navaughn Donaldson,So.,OL,12,10
2018,Miami (FL),Tyler Gauthier,Sr.,OL,12,12
2018,Miami (FL),Jahair Jones,Sr.,OL,13,5
2018,Miami (FL),Venzell Boulware,Jr.,OL,13,6
2018,Miami (FL),"DJ Scaife, Jr.",Fr.,OL,13,7
2018,Miami (OH),Sam McCollum,Sr.,OL,12,12
2018,Miami (OH),Jarrett LaRubbio,Sr.,OL,12,11
2018,Miami (OH),Jordan Rigg,Sr.,OL,12,12
2018,Miami (OH),Matt Skibinski,Jr.,OL,12,2
2018,Miami (OH),Tommy Doyle,So.,OL,10,10
2018,Miami (OH),Danny Godlevske,Jr.,OL,12,12
2018,Miami (OH),Ryan Mullen,Sr.,OL,6,1
2018,Michigan,Jon Runyan,Sr.,OL,13,13
2018,Michigan,Michael Onwenu,Jr.,OL,13,13
2018,Michigan,Ben Bredeson,Jr.,OL,13,13
2018,Michigan,Cesar Ruiz,So.,OL,13,13
2018,Michigan,Juwann Bushell-Beatty,Sr.,OL,11,11
2018,Michigan,Andrew Stueber,So.,OL,13,2
2018,Michigan St.,Jordan Reid,So.,OL,13,13
2018,Michigan St.,Cole Chewins,Jr.,OL,12,9
2018,Michigan St.,Matt Allen,So.,OL,10,7
2018,Michigan St.,David Beedle,Sr.,OL,6,4
2018,Michigan St.,Tyler Higby,Jr.,OL,13,13
2018,Michigan St.,Luke Campbell,So.,OL,9,5
2018,Michigan St.,Kevin Jarvis,So.,OL,9,7
2018,Michigan St.,Blake Bueter,Fr.,OL,13,7
2018,Middle Tenn.,Angelo Owens,Sr.,OL,13,1
2018,Middle Tenn.,Amir Luckett,Jr.,OL,14,14
2018,Middle Tenn.,Carlos Johnson,Sr.,OL,14,14
2018,Middle Tenn.,Josh Fannin,Jr.,OL,14,14
2018,Middle Tenn.,Ty Watkins,Sr.,OL,14,2
2018,Middle Tenn.,Chandler Brewer,Sr.,OL,14,14
2018,Middle Tenn.,Robert Behanan,Sr.,OL,13,13
2018,Minnesota,Blaise Andries,Fr.,OL,13,13
2018,Minnesota,Jared Weyler,Sr.,OL,13,13
2018,Minnesota,Donnell Greene,Sr.,OL,11,10
2018,Minnesota,Sam Schlueter,So.,OL,13,8
2018,Minnesota,Conner Olson,So.,OL,13,13
2018,Minnesota,Daniel Faalele,Fr.,OL,10,8
2018,Minnesota,Curtis Dunlap Jr.,Fr.,OL,4,1
2018,Mississippi St.,Michael Story,Jr.,OL,9,1
2018,Mississippi St.,Greg Eiland,So.,OL,13,13
2018,Mississippi St.,Stewart Reese,So.,OL,13,13
2018,Mississippi St.,Deion Calhoun,Sr.,OL,13,13
2018,Mississippi St.,Elgton Jenkins,Sr.,OL,13,13
2018,Mississippi St.,Darryl Williams,Jr.,OL,12,12
2018,Missouri,Kevin Pendleton,Sr.,OL,12,12
2018,Missouri,Paul Adams,Sr.,OL,13,13
2018,Missouri,Yasir Durant,Jr.,OL,13,13
2018,Missouri,Trystan Colon-Castillo,So.,OL,13,13
2018,Missouri,Sam Bailey,Sr.,OL,13,2
2018,Missouri,Tre'Vour Wallace-Simms,Jr.,OL,13,13
2018,NC State,Terronne Prescod,Sr.,OL,12,12
2018,NC State,Tyler Jones,Sr.,OL,13,13
2018,NC State,Kendall Brown,So.,OL,6,1
2018,NC State,Justin Witt,So.,OL,12,11
2018,NC State,Joe Sculthorpe,So.,OL,13,2
2018,NC State,Tyrone Riley,Jr.,OL,12,2
2018,NC State,Garrett Bradbury,Sr.,OL,13,13
2018,NC State,Joshua Fedd-Jackson,So.,OL,12,12
2018,NIU,Luke Shively,Sr.,OL,14,14
2018,NIU,Jordan Steckler,Sr.,OL,10,10
2018,NIU,Brayden Patton,Jr.,OL,14,8
2018,NIU,Max Scharping,Sr.,OL,14,14
2018,NIU,Ryan Roberts,Sr.,OL,11,2
2018,NIU,Isaac Hawn,So.,OL,5,2
2018,NIU,C.J. Perez,Jr.,OL,11,11
2018,Navy,Laurent Njiki,Sr.,OL,13,13
2018,Navy,Kendel Wright,Jr.,OL,6,3
